100 10000 51
9 8 98
98 24 13
41 41 82
8 6 25
38 53 31
75 73 59
4 26 11
47 84 41
9 24 94
13 23 49
67 76 80
51 33 87
22 59 89
67 41 44
90 14 84
4 2 49
34 51 17
44 60 36
91 74 54
27 27 71
84 49 31
68 67 37
62 78 53
11 40 32
59 13 12
86 42 13
24 56 84
35 97 31
89 80 38
31 56 36
4 31 46
5 64 51
54 87 30
81 99 87
98 8 17
33 22 45
67 28 1
59 80 30
51 78 43
60 50 60
98 30 61
100 90 97
16 70 67
52 38 93
89 17 45
66 14 45
85 85 43
18 42 76
39 84 51
84 11 31
98 13 37
3 43 99
58 52 23
17 79 13
82 95 22
82 33 38
33 20 88
63 13 76
64 44 32
50 42 77
85 2 53
18 26 18
39 82 51
75 61 96
52 64 28
70 42 90
24 54 55
65 24 10
81 81 21
35 17 72
87 33 26
79 89 90
51 89 77
88 31 49
14 11 13
1 53 2
48 3 83
15 79 24
93 71 83
98 21 29
94 100 21
50 7 67
61 72 6
95 8 4
68 3 21
97 38 30
51 59 23
84 98 84
60 44 60
37 62 8
99 3 100
30 53 68
71 31 59
41 94 89
55 7 96
1 100 62
78 42 13
99 90 46
94 33 37
91 53 37
39 50 34
51 87 10
17 52 9
81 69 17
17 42 85
16 1 100
28 30 70
26 69 32
79 42 37
6 36 91
58 81 62
20 73 77
76 41 100
19 3 71
25 38 30
91 80 12
13 6 95
82 19 100
34 97 77
84 40 22
98 91 81
54 54 72
81 87 43
45 57 96
56 22 88
79 68 15
46 64 35
10 3 32
26 68 52
84 62 17
83 99 7
15 13 49
79 14 54
78 31 63
83 70 10
68 4 14
74 91 50
84 45 65
56 53 90
96 80 46
54 67 90
92 94 46
56 49 43
89 41 16
57 82 91
19 68 31
5 40 71
53 47 81
48 39 36
92 63 33
30 65 29
58 13 10
94 42 12
17 40 19
20 96 38
27 42 96
94 57 26
83 40 100
84 19 84
9 65 39
45 50 8
18 54 29
21 82 81
67 47 27
76 27 100
51 22 88
60 16 58
56 18 89
48 6 60
89 35 54
83 62 50
93 59 30
53 47 35
79 12 30
71 82 3
38 51 29
40 35 20
27 24 13
65 91 81
35 14 27
83 9 43
54 42 75
38 87 12
95 71 58
14 98 16
46 90 15
43 82 1
2 64 55
49 12 85
76 85 48
58 38 76
61 13 68
48 75 13
72 31 10
89 59 85
61 47 56
18 75 85
62 33 5
8 46 52
77 28 88
66 57 15
13 98 1
17 64 62
95 86 82
53 64 28
68 45 58
39 2 96
91 16 74
45 86 65
67 8 83
74 21 62
71 80 18
32 24 30
9 48 87
33 43 73
68 48 79
37 68 26
34 68 70
33 83 91
31 20 60
90 18 49
86 17 54
17 34 100
13 45 83
82 31 37
15 84 74
87 32 74
14 98 72
45 14 6
2 21 27
94 64 51
43 92 21
97 44 74
45 24 33
13 13 18
33 7 42
53 14 62
52 50 81
62 10 9
62 98 35
58 46 53
28 42 9
63 75 70
95 96 87
41 72 95
89 6 98
82 34 25
8 25 8
61 45 88
84 52 2
75 40 1
48 71 65
61 23 12
44 50 25
42 6 8
94 82 62
67 1 36
95 88 25
65 57 2
84 99 78
90 98 1
12 32 28
96 31 24
71 83 47
37 3 16
29 94 24
89 84 44
70 76 24
25 34 44
19 54 16
41 15 49
95 5 66
31 17 1
72 77 49
49 86 100
1 69 45
94 76 2
27 85 79
56 18 70
72 45 71
29 62 20
75 59 89
71 40 1
38 53 97
42 32 64
14 7 80
51 43 76
96 30 37
94 38 49
9 13 7
41 73 15
37 24 70
43 86 72
44 25 16
88 4 40
50 10 23
70 22 36
86 67 79
65 4 98
31 43 67
63 70 61
58 50 86
64 84 44
29 99 53
42 27 92
42 9 94
4 44 45
10 35 16
68 15 79
81 68 30
37 75 79
18 13 37
96 7 13
40 59 10
68 77 13
22 37 96
18 89 80
2 36 64
40 38 57
95 8 4
52 37 93
70 75 46
69 99 57
51 50 55
80 1 51
28 66 46
62 74 82
48 79 18
68 26 80
46 40 55
21 59 94
72 43 46
85 8 3
83 91 36
86 22 34
36 94 80
60 69 58
83 71 88
9 64 88
68 75 10
91 22 54
78 27 62
83 28 16
33 47 14
37 34 95
48 100 14
70 80 66
70 49 73
28 18 87
52 54 14
72 67 89
39 81 22
86 98 25
76 12 85
100 20 28
91 72 98
42 86 95
7 74 69
16 80 15
67 76 38
99 47 36
7 49 42
96 38 76
79 6 45
30 5 61
25 75 26
29 26 66
44 76 48
99 11 96
38 59 93
93 2 42
82 59 57
39 92 98
95 30 2
80 32 98
22 91 74
75 13 93
26 71 58
56 78 70
80 69 74
33 31 7
64 7 43
45 92 25
98 34 86
90 65 22
85 97 61
93 44 83
77 17 47
95 17 69
12 63 10
75 15 33
2 78 70
49 7 78
34 80 9
29 31 53
7 13 5
29 1 41
87 48 70
77 27 8
78 48 89
6 86 17
40 92 71
24 54 17
81 75 80
4 20 47
24 61 13
39 23 94
46 89 73
77 70 30
38 69 100
62 49 59
38 79 24
84 47 20
22 74 86
87 27 25
31 14 34
82 53 52
24 83 71
48 1 29
48 89 96
55 65 8
56 9 30
40 4 51
84 5 53
88 45 16
29 12 85
50 14 3
16 50 72
50 22 50
61 42 89
80 76 49
1 29 65
5 51 56
11 21 40
65 25 39
55 80 67
8 95 4
72 42 99
5 22 91
61 16 100
40 60 39
1 31 46
78 8 29
22 90 97
37 99 24
86 44 84
38 48 59
90 31 26
36 65 58
25 16 84
82 67 7
73 58 100
68 17 92
22 73 61
50 23 37
95 58 86
90 93 66
43 21 51
66 89 59
100 77 15
96 92 21
95 71 35
8 15 11
87 78 77
66 65 20
86 13 63
38 90 31
18 68 38
38 66 75
13 28 92
39 85 57
63 63 5
79 9 70
21 66 13
61 42 66
18 20 65
25 85 10
42 10 53
2 23 68
99 81 32
48 91 44
75 97 63
65 73 12
29 70 57
30 22 82
79 77 31
56 20 86
48 34 44
22 84 74
96 23 68
53 56 8
25 28 1
48 81 60
65 70 67
59 56 1
82 19 50
10 89 68
15 15 42
9 17 36
12 15 53
82 57 59
28 88 47
30 4 82
21 86 55
19 92 69
32 40 50
73 68 94
11 69 51
69 54 17
20 59 57
36 66 23
63 93 70
98 93 5
72 99 42
36 85 97
74 68 24
82 48 75
83 64 58
27 84 72
36 21 74
68 45 86
74 99 33
34 49 80
3 20 25
2 66 63
58 73 30
56 22 86
33 68 97
72 35 51
93 11 30
14 73 33
7 58 29
55 3 34
36 72 16
66 56 64
52 17 25
4 66 53
9 87 33
38 33 48
81 48 61
24 17 20
30 41 8
12 64 8
53 54 55
76 65 16
91 72 83
11 59 76
55 8 35
92 48 67
26 86 95
19 40 71
67 97 90
62 76 11
16 22 91
85 98 56
63 12 75
17 73 7
84 15 75
17 88 6
52 48 31
82 35 91
88 8 54
43 90 66
43 28 39
76 81 45
10 16 21
55 7 23
34 33 23
37 25 81
80 66 31
64 38 97
26 52 30
29 15 24
68 86 72
97 45 36
87 97 73
55 42 9
7 49 63
69 97 26
99 94 2
86 68 2
94 49 10
63 66 42
26 41 60
21 39 58
65 2 5
87 100 17
75 28 100
36 66 31
19 46 79
43 16 60
94 2 33
14 89 15
42 79 7
51 53 76
45 40 28
30 36 47
96 12 61
12 21 20
27 42 7
75 95 17
64 44 55
51 85 76
92 14 95
78 87 70
36 68 80
39 40 3
75 100 71
2 8 74
13 8 41
4 61 73
80 58 39
64 65 83
30 63 7
66 13 85
42 51 34
18 71 40
23 89 66
86 71 86
94 69 88
22 13 15
12 26 77
4 66 5
76 99 26
45 65 44
100 51 50
2 27 54
45 20 86
50 45 44
58 58 95
1 99 48
43 11 67
34 39 72
59 20 29
94 100 41
87 97 13
83 82 95
52 89 11
87 99 7
67 70 2
14 23 80
66 89 23
66 45 51
26 66 2
89 67 43
64 52 76
8 54 74
89 41 98
32 9 94
56 90 31
75 6 21
67 8 50
7 97 42
79 26 87
29 85 53
36 56 19
36 11 2
98 94 96
59 71 14
74 15 80
10 45 41
60 89 96
31 85 37
21 34 3
49 28 92
20 68 43
44 77 52
9 65 1
98 58 47
35 78 77
80 58 36
69 50 40
16 60 86
11 6 16
51 14 41
12 25 92
29 100 25
4 31 23
1 82 56
2 13 85
21 51 69
41 43 61
57 67 48
75 11 94
35 42 94
49 92 51
24 30 38
58 84 25
26 89 18
25 45 28
53 75 85
56 65 25
84 23 11
67 7 11
73 77 15
73 85 78
39 60 4
73 21 39
26 69 8
4 89 80
17 25 64
34 19 17
15 59 24
46 46 87
52 6 41
98 28 56
27 46 23
43 40 1
2 50 47
99 70 5
79 35 22
28 45 95
54 9 18
21 1 91
84 77 49
10 78 52
52 63 76
30 78 5
44 51 25
37 58 45
75 5 61
44 33 85
28 16 44
38 28 47
94 19 28
78 66 87
4 64 17
