500
-2000 -4403 3457 BAA
-8075 -8578 619 BAB
8485 -6656 1821 BAC
9641 -746 1064 BAD
-8573 248 2687 BAE
-8080 6673 6056 BAF
-1092 -7768 657 BAG
1244 9849 123 BAH
7702 -8473 2851 BAI
8455 6566 5978 BAJ
2866 -6101 820 BBA
5346 -2382 233 BBB
2943 2886 2770 BBC
-5188 4666 5249 BBD
-9026 1123 1740 BBE
287 -2783 1414 BBF
-9042 2820 2197 BBG
-7416 1154 2712 BBH
-9171 -2314 3976 BBI
518 8180 1616 BBJ
-9883 1926 1064 BCA
-3396 -1237 2024 BCB
9484 8738 5188 BCC
4078 -8115 946 BCD
90 4122 3528 BCE
-5634 6400 4522 BCF
-9817 200 2267 BCG
8920 -4813 3015 BCH
-2909 5099 5796 BCI
4725 4544 1967 BCJ
1498 -3300 1197 BDA
1909 3467 3731 BDB
-3408 9704 3519 BDC
512 -8396 1256 BDD
5015 -7302 578 BDE
-6054 -2819 1666 BDF
3218 -9500 918 BDG
1945 954 1662 BDH
-7818 -6652 2461 BDI
-2326 -7680 1241 BDJ
9718 5850 5584 BEA
4641 5122 2073 BEB
-2673 -2167 2299 BEC
-5762 1353 2181 BED
-5729 7799 4258 BEE
-4770 -1287 1708 BEF
-3823 5706 5683 BEG
-3131 947 2543 BEH
1831 -7746 2184 BEI
-5140 -3495 1663 BEJ
3482 -5239 1355 BFA
8243 4659 5421 BFB
-841 -6597 1604 BFC
8130 5307 4939 BFD
-1623 5191 5050 BFE
6542 -9886 2665 BFF
3592 -4426 1792 BFG
3223 2934 2656 BFH
-7230 2749 2857 BFI
166 -5471 2912 BFJ
6330 -1954 673 BGA
219 -9864 2742 BGB
3239 5409 1837 BGC
-6122 -5158 2803 BGD
-9078 9611 4009 BGE
8441 8914 5669 BGF
-6498 -5047 2922 BGG
-103 -2502 943 BGH
7922 -183 1033 BGI
-1838 -9927 1988 BGJ
5849 2290 3534 BHA
1606 6481 3369 BHB
-6990 8258 4528 BHC
5680 -7970 1110 BHD
-5937 -9650 1218 BHE
7541 -4640 3216 BHF
-7700 -4555 3945 BHG
8089 9794 5389 BHH
-6704 1927 2533 BHI
2260 -3129 1320 BHJ
-3234 -4913 2405 BIA
4385 -9724 1062 BIB
-9551 -868 3134 BIC
655 -2731 1284 BID
-1775 -7349 1383 BIE
4772 2721 2933 BIF
-6602 98 2796 BIG
7282 -6580 2109 BIH
-4008 7341 5623 BII
-4890 7512 4967 BIJ
-301 -4971 3053 BJA
5588 2305 3588 BJB
-7185 -9550 1597 BJC
4379 8408 2242 BJD
3622 5597 1517 BJE
9566 -9596 4358 BJF
4962 -6763 1077 BJG
2560 9535 1281 BJH
4623 3940 1944 BJI
-7561 2369 3216 BJJ
-536 7496 2854 CAA
-9934 5380 4294 CAB
7974 -9673 3061 CAC
898 -736 713 CAD
390 -5153 2728 CAE
-1521 9013 2793 CAF
3583 4127 2396 CAG
9599 4851 5436 CAH
9733 -6811 2091 CAI
3284 8746 2070 CAJ
-3361 -2128 2087 CBA
6350 9472 3807 CBB
2716 960 2332 CBC
-2155 345 1536 CBD
3452 8146 1624 CBE
3651 8916 2104 CBF
3841 -5662 1311 CBG
-9401 -1245 3439 CBH
-10000 -1826 3358 CBI
-2862 -8001 1119 CBJ
-1837 -5468 3040 CCA
6402 -9414 2488 CCB
-4934 -6285 2009 CCC
4255 -6134 892 CCD
2910 -2954 985 CCE
9503 8539 5271 CCF
-4484 -3070 1923 CCG
3320 -1226 1268 CCH
4118 -22 2244 CCI
-2489 -1217 1688 CCJ
8302 -1343 767 CDA
-6069 8564 4627 CDB
-2424 -2745 1811 CDC
-5069 7310 5005 CDD
3027 5203 1908 CDE
-6642 -6811 2035 CDF
6939 -5277 2537 CDG
9040 -7775 3041 CDH
-2943 -75 2100 CDI
-1706 -2809 2269 CDJ
2958 9332 1581 CEA
-4356 -1701 2194 CEB
-4103 9101 3979 CEC
-6041 -6930 1874 CED
1867 -6821 1380 CEE
-4807 -8446 11 CEF
-5473 7108 4681 CEG
-5279 5445 4546 CEH
-8832 6900 5421 CEI
-4016 -698 1755 CEJ
-4667 5233 4862 CFA
-6330 5976 4724 CFB
3792 -7265 902 CFC
-7732 4331 3990 CFD
8602 -4751 2767 CFE
-6039 9809 5125 CFF
6340 7521 4054 CFG
-555 3281 2963 CFH
8792 5264 4848 CFI
919 -8543 1454 CFJ
-8697 2243 2257 CGA
-9313 -5924 2112 CGB
-4470 -6631 1580 CGC
-4220 3331 4474 CGD
-4482 -601 1543 CGE
-3930 911 3067 CGF
6869 -7497 2042 CGG
-6143 956 2246 CGH
-9055 -2678 4257 CGI
-8536 -4083 2993 CGJ
-3453 -8798 433 CHA
3163 7356 2281 CHB
8973 -4123 2522 CHC
-3704 -3628 2589 CHD
8250 -8265 2958 CHE
-8637 8675 5040 CHF
9997 -9577 4266 CHG
6352 2400 4002 CHH
9740 4469 5437 CHI
-3441 2625 3974 CHJ
3513 -7838 570 CIA
4545 -1625 708 CIB
4996 2544 3030 CIC
1980 -2208 1796 CID
4909 -4907 655 CIE
8817 7682 4823 CIF
9823 4042 5161 CIG
-9063 -6813 2187 CIH
-9012 -9892 470 CII
2700 -3103 1093 CIJ
2828 219 2537 CJA
-2683 -7394 1090 CJB
-5334 -5671 2553 CJC
-5339 88 2006 CJD
5865 -3363 1129 CJE
-3635 6104 5431 CJF
-353 -6748 1722 CJG
5420 7337 3201 CJH
-8341 7388 5721 CJI
3210 2494 2908 CJJ
4988 72 1407 DAA
7962 7264 5663 DAB
-1669 8181 3278 DAC
-4096 4619 4773 DAD
1199 3529 3288 DAE
9328 -397 1461 DAF
-6363 -6978 1754 DAG
-8075 8704 4936 DAH
9136 1343 2449 DAI
9751 385 1617 DAJ
-2407 -3030 2064 DBA
2391 -5240 1335 DBB
1882 -752 1392 DBC
-242 -1572 490 DBD
-3118 5005 5666 DBE
2949 -5051 964 DBF
-76 -9707 2437 DBG
-9701 -3863 3701 DBH
7456 5805 4750 DBI
5155 -9550 1826 DBJ
7389 -8078 2609 DCA
-7360 6486 5502 DCB
2958 6739 2476 DCC
-8918 -1334 3172 DCD
-5833 -5218 2750 DCE
-4863 9698 3969 DCF
-6506 4921 5096 DCG
3716 483 2730 DCH
2233 -9371 1412 DCI
-5052 6188 4467 DCJ
-4047 -4861 2795 DDA
-2091 -7935 909 DDB
338 -7685 819 DDC
-6358 -1738 2340 DDD
9952 8174 4922 DDE
7306 -9066 2446 DDF
1712 -4153 1342 DDG
-7571 -8927 911 DDH
-9409 5970 5029 DDI
3872 -1504 878 DDJ
3960 -9334 1217 DEA
9692 -4823 2289 DEB
-4176 9534 3968 DEC
-2679 9812 3402 DED
-7050 6271 5195 DEE
-3041 9700 3585 DEF
1071 -7009 1783 DEG
3871 -7574 734 DEH
7038 -497 1833 DEI
-6421 -9263 1009 DEJ
9406 -1697 1628 DFA
8315 -6172 1966 DFB
870 977 1115 DFC
-4003 2570 3736 DFD
1295 5797 3559 DFE
-5163 -5721 2515 DFF
4879 -4188 603 DFG
6497 3620 3651 DFH
-1939 -5213 2924 DFI
-8855 1142 1860 DFJ
-4582 9995 4046 DGA
-3576 -9324 163 DGB
4016 -7795 743 DGC
2270 -118 1934 DGD
9909 -674 1103 DGE
-9031 -870 3356 DGF
2851 -5236 1171 DGG
-9924 -8908 1236 DGH
-9454 9782 3755 DGI
-7404 -1435 2262 DGJ
9793 9943 4823 DHA
1659 -9845 1585 DHB
-2215 -1757 2177 DHC
-7859 4616 4191 DHD
8475 -4293 2896 DHE
611 -9846 2525 DHF
-9381 -7112 2259 DHG
6011 6657 3928 DHH
9890 5856 5656 DHI
3370 -3089 753 DHJ
-2616 -5143 2782 DIA
2773 -1000 1818 DIB
-3205 7208 4955 DIC
9326 7693 4835 DID
3852 -9054 1471 DIE
7677 9865 5047 DIF
3673 -3548 947 DIG
2279 7644 2297 DIH
-9499 -9484 758 DII
-7039 9836 4481 DIJ
1996 -8764 1949 DJA
3564 5489 1595 DJB
-4778 1174 2924 DJC
-303 -3129 1384 DJD
1763 4371 3010 DJE
9451 -6193 2739 DJF
9585 -4207 2240 DJG
3005 4628 2471 DJH
3034 8056 1837 DJI
8226 4372 5276 DJJ
6344 7729 4153 EAA
-7569 -145 3092 EAB
4878 -6332 1512 EAC
4693 -5716 990 EAD
6559 2621 3981 EAE
-4637 9124 4154 EAF
6774 -5147 2390 EAG
-7080 -1825 2455 EAH
-9904 7286 4345 EAI
7550 -8568 2860 EAJ
-3227 -7564 1276 EBA
-7021 9590 4532 EBB
9949 6377 5663 EBC
-4318 -9794 139 EBD
-7167 8529 4632 EBE
5158 8899 2511 EBF
-5536 -6470 2113 EBG
1593 -6414 1333 EBH
-1372 -9459 1348 EBI
3443 -2839 806 EBJ
-1954 6494 4562 ECA
588 9047 963 ECB
-2143 6035 4887 ECC
-2286 -8510 884 ECD
7333 -8273 2628 ECE
4185 2554 3110 ECF
9378 8349 5227 ECG
473 3301 3207 ECH
-9610 -4586 3450 ECI
-9176 8402 4718 ECJ
4776 7853 2824 EDA
3510 6511 2176 EDB
8639 1195 2474 EDC
-7906 334 3061 EDD
7404 -9897 2903 EDE
-6848 262 2693 EDF
-4919 -765 1975 EDG
-2833 4201 5031 EDH
-664 5221 4224 EDI
-6223 -2410 1761 EDJ
8735 -680 1139 EEA
-5108 8542 4222 EEB
8724 9321 5946 EEC
-9457 -2083 3905 EED
-4827 256 2239 EEE
9100 8700 5266 EEF
-3927 -6749 1847 EEG
20 -7450 1192 EEH
-3769 -7868 1018 EEI
-5615 8537 4479 EEJ
461 -2965 1383 EFA
-5457 3357 4110 EFB
4182 2785 3138 EFC
7975 9371 5366 EFD
9726 -7736 2973 EFE
-5940 4425 4565 EFF
-7654 -7558 1557 EFG
7055 4130 4141 EFH
-1270 -1713 1432 EFI
-6533 697 2454 EFJ
8029 -7049 1944 EGA
8683 5895 5299 EGB
-7222 505 2463 EGC
8293 5054 5040 EGD
3629 2378 3300 EGE
9324 -7849 3114 EGF
-4064 -4811 2745 EGG
-7003 6156 5124 EGH
-1332 6772 3909 EGI
-5475 -3233 2082 EGJ
-8161 8628 5008 EHA
-3091 2832 3823 EHB
7670 -3500 2661 EHC
-7578 9950 4638 EHD
-1827 7061 4025 EHE
7290 -61 1505 EHF
-1337 6176 4125 EHG
5727 -813 1204 EHH
-734 -9564 1886 EHI
5733 5794 3192 EHJ
-9132 -9547 471 EIA
7522 -662 1487 EIB
3129 -8196 813 EIC
-7615 -8495 740 EID
-6279 -8327 1271 EIE
-3474 -2887 2044 EIF
-8797 -4667 3099 EIG
3153 3865 2842 EIH
8281 -1556 638 EII
8619 2472 3540 EIJ
7988 -4719 3042 EJA
9951 -2980 2481 EJB
-3775 -3973 2905 EJC
1930 4453 2981 EJD
-1962 4125 4484 EJE
-6064 -883 2518 EJF
7059 -7125 2156 EJG
2148 -298 1907 EJH
-229 7178 2852 EJI
-5374 -4023 2129 EJJ
-1253 -962 1128 FAA
-843 -9989 2096 FAB
6835 -5571 2398 FAC
4358 4747 1827 FAD
6835 -47 1801 FAE
9261 2634 3736 FAF
-6977 -9593 1641 FAG
-3732 -69 2379 FAH
-2654 -921 1716 FAI
-6611 -937 2601 FAJ
716 2466 2435 FBA
5624 482 2040 FBB
-8774 -6396 2101 FBC
3607 4714 2254 FBD
8213 -1201 758 FBE
-8016 -380 2758 FBF
4957 -7293 584 FBG
8342 -641 1142 FBH
-9894 5654 4558 FBI
3159 1784 2877 FBJ
-8429 -3333 3524 FCA
7189 -3628 2251 FCB
-8906 -3969 3310 FCC
7859 -9079 2918 FCD
-1175 -1064 1169 FCE
-9945 9810 4072 FCF
-3172 -6483 1516 FCG
4572 -2046 866 FCH
4595 -2803 858 FCI
-5243 -8974 583 FCJ
-7390 9515 4288 FDA
-4761 7468 4969 FDB
1531 4554 3119 FDC
459 9575 818 FDD
1463 -9016 1701 FDE
-6943 -7123 1850 FDF
7178 -1296 1518 FDG
6747 -7171 2073 FDH
3928 2007 3381 FDI
-9162 -6551 2407 FDJ
-9270 9609 3928 FEA
-8372 9968 4104 FEB
-9182 414 2199 FEC
-3998 -1355 1787 FED
155 6484 3243 FEE
-9779 6440 4808 FEF
-1087 9808 2164 FEG
-9888 4323 3337 FEH
2843 1952 2853 FEI
2555 2514 2815 FEJ
-2413 -6637 1879 FFA
2929 7522 2289 FFB
7072 5211 4196 FFC
-8251 2129 2647 FFD
1969 6730 2987 FFE
-8060 -9130 1107 FFF
-5405 -1812 1511 FFG
3888 6519 2364 FFH
-3643 -3517 2543 FFI
3115 9970 1763 FFJ
-3079 -3085 2050 FGA
9244 -1227 1183 FGB
9384 101 1699 FGC
-5934 -9185 1167 FGD
9913 -1913 1663 FGE
-9721 -9108 983 FGF
8105 -7344 2158 FGG
3752 -2169 1141 FGH
-6795 1128 2443 FGI
670 5679 3107 FGJ
-9104 -8334 1332 FHA
-1469 -834 1151 FHB
5542 -9915 1948 FHC
7699 -4718 3142 FHD
7958 -6347 2008 FHE
-3901 1138 3039 FHF
-4378 -4082 2380 FHG
2307 6070 2805 FHH
-8946 -7551 1832 FHI
-6849 -6982 1934 FHJ
-1181 -5349 2603 FIA
-5639 -5912 2179 FIB
-5989 -9005 1276 FIC
6400 -654 1410 FID
979 3229 3025 FIE
-7323 7428 5231 FIF
-9739 -8528 1220 FIG
712 6344 2879 FIH
2181 -6488 1172 FII
-402 -2148 1017 FIJ
8166 -6584 1972 FJA
9087 -6258 2442 FJB
2905 2167 2980 FJC
-4172 -2129 1844 FJD
7056 -5442 2379 FJE
4621 7164 2942 FJF
7252 -4703 2982 FJG
-151 9260 1470 FJH
7344 1935 2965 FJI
2027 6912 2964 FJJ
