999
2641 -8 1319 BAA
5039 23 2519 BAB
3988 -34 1992 BAC
627 -5 310 BAD
3695 -7 1845 BAE
1533 -11 764 BAF
3786 -8 1891 BAG
8817 28 4404 BAH
7697 -43 3844 BAI
5680 47 2836 BAJ
8631 51 4312 BBA
5256 34 2624 BBB
2880 5 1438 BBC
1385 13 690 BBD
1411 14 705 BBE
3963 9 1978 BBF
6082 46 3038 BBG
8108 -59 4050 BBH
8454 36 4226 BBI
310 3 154 BBJ
3746 -20 1869 BCA
7732 -27 3866 BCB
3457 -26 1724 BCC
1849 1 923 BCD
3427 -15 1709 BCE
3293 -5 1646 BCF
4109 24 2053 BCG
576 -5 286 BCH
4660 -15 2330 BCI
2665 -18 1329 BCJ
3975 17 1985 BDA
1883 0 940 BDB
2288 -6 1141 BDC
3228 30 1613 BDD
1872 10 933 BDE
5693 40 2842 BDF
5058 -50 2527 BDG
8744 -10 4372 BDH
2375 -9 1187 BDI
9634 -19 4815 BDJ
1584 -13 790 BEA
7614 -53 3807 BEB
1444 -14 720 BEC
1636 15 817 BED
3473 30 1736 BEE
3432 34 1712 BEF
2455 21 1223 BEG
316 -3 157 BEH
6232 -22 3115 BEI
2490 -23 1245 BEJ
5360 -14 2677 BFA
1207 -1 601 BFB
5420 13 2710 BFC
3800 -6 1899 BFD
1694 -15 847 BFE
4693 42 2345 BFF
7089 14 3543 BFG
848 -5 424 BFH
884 1 441 BFI
680 1 340 BFJ
442 2 218 BGA
3888 -9 1942 BGB
5109 29 2551 BGC
5246 -33 2621 BGD
2590 -16 1294 BGE
4995 -34 2493 BGF
219 0 106 BGG
4943 -4 2467 BGH
1869 8 931 BGI
5637 -47 2815 BGJ
132 1 64 BHA
161 0 77 BHB
2275 0 1134 BHC
3079 -18 1535 BHD
5751 22 2872 BHE
637 4 317 BHF
5900 -40 2949 BHG
6166 39 3082 BHH
555 -1 274 BHI
3699 -24 1849 BHJ
4742 45 2367 BIA
1209 11 601 BIB
6444 -8 3219 BIC
3094 19 1546 BID
4310 40 2153 BIE
272 1 135 BIF
5333 -20 2662 BIG
4155 -8 2074 BIH
2336 18 1166 BII
1995 5 997 BIJ
1772 9 883 BJA
1836 -17 917 BJB
1321 -7 656 BJC
1235 11 613 BJD
2325 -11 1158 BJE
653 0 323 BJF
119 1 59 BJG
1350 7 674 BJH
884 6 439 BJI
7387 -28 3689 BJJ
7635 -1 3815 CAA
5403 -11 2701 CAB
3908 -11 1953 CAC
515 2 253 CAD
592 4 296 CAE
2554 -3 1276 CAF
5598 -20 2795 CAG
3670 -19 1833 CAH
4400 -29 2198 CAI
7132 -15 3565 CAJ
3589 -11 1793 CBA
1775 -3 886 CBB
1809 -8 901 CBC
5014 47 2506 CBD
6415 -53 3203 CBE
827 6 410 CBF
631 0 315 CBG
216 -2 106 CBH
4075 -37 2034 CBI
5439 29 2719 CBJ
5903 -38 2950 CCA
29 0 13 CCB
651 -4 323 CCC
2990 18 1494 CCD
4159 -26 2077 CCE
2946 -5 1471 CCF
3593 -24 1792 CCG
3163 -23 1578 CCH
6250 1 3125 CCI
3 0 1 CCJ
3404 31 1701 CDA
312 -1 156 CDB
3253 16 1626 CDC
977 6 485 CDD
7712 75 3853 CDE
2295 9 1146 CDF
921 -6 460 CDG
962 9 478 CDH
8403 -62 4200 CDI
4029 -37 2011 CDJ
287 1 143 CEA
1880 8 937 CEB
3868 -28 1934 CEC
6228 7 3111 CED
2443 -4 1221 CEE
683 1 340 CEF
4431 -43 2211 CEG
369 3 184 CEH
2385 0 1191 CEI
3504 -5 1750 CEJ
355 3 173 CFA
4447 -33 2222 CFB
6135 -14 3067 CFC
5300 5 2650 CFD
3875 -36 1934 CFE
1756 -16 877 CFF
4789 -32 2394 CFG
5579 40 2786 CFH
3584 11 1792 CFI
4163 -29 2078 CFJ
8598 17 4297 CGA
2334 9 1165 CGB
4074 36 2035 CGC
1410 -13 702 CGD
9228 -70 4610 CGE
1172 7 586 CGF
2727 9 1362 CGG
1697 2 846 CGH
574 4 286 CGI
437 -4 215 CGJ
4130 -39 2064 CHA
9313 43 4653 CHB
3342 16 1671 CHC
6580 1 3288 CHD
620 3 307 CHE
3215 -12 1605 CHF
2894 12 1444 CHG
2921 -6 1459 CHH
351 -1 171 CHI
