200
6509 -9970 5960 BAA
8650 826 4339 BAB
-8119 6144 5094 BAC
7105 -6209 4716 BAD
7612 4244 4366 BAE
8796 -2206 4543 BAF
-3544 3991 2673 BAG
1630 7159 3676 BAH
1025 -9216 4636 BAI
2340 11 1174 BAJ
-443 -8921 4465 BBA
7739 3969 4340 BBB
-1414 1302 970 BBC
3818 -626 1931 BBD
1001 4349 2224 BBE
1914 5068 2701 BBF
1343 4480 2341 BBG
8664 1179 4369 BBH
-9817 -5016 5505 BBI
231 5142 2578 BBJ
-1045 -5185 2648 BCA
8166 -7331 5492 BCB
-1780 2898 1708 BCC
-369 3249 1644 BCD
9693 -9669 6851 BCE
-6809 -6504 4704 BCF
-1881 -6244 3255 BCG
1864 -7606 3919 BCH
-3027 712 1562 BCI
-6729 5824 4456 BCJ
6620 2704 3569 BDA
2269 7492 3923 BDB
743 7226 3635 BDC
-9767 -2563 5049 BDD
9895 6483 5924 BDE
-6756 -4221 3980 BDF
6903 2954 3763 BDG
1869 -7923 4060 BDH
4678 -6777 4122 BDI
9071 7139 5764 BDJ
-1432 -6618 3378 BEA
6006 4473 3754 BEB
9991 5573 5712 BEC
-365 -4967 2500 BED
1309 4450 2325 BEE
2638 7878 4163 BEF
937 2609 1380 BEG
-1885 -8382 4287 BEH
-6155 -3280 3477 BEI
-4475 2939 2670 BEJ
5654 6506 4315 BFA
7971 959 4024 BFB
8096 6862 5304 BFC
4930 -5215 3596 BFD
3670 685 1861 BFE
-4586 3304 2823 BFF
8886 -2876 4666 BFG
-5182 -7314 4491 BFH
8797 7562 5803 BFI
5570 -3539 3306 BFJ
-6116 -678 3075 BGA
2466 4561 2592 BGB
995 -2012 1125 BGC
-5262 5070 3662 BGD
5954 -688 2993 BGE
5222 -1527 2721 BGF
3045 2605 2002 BGG
-3796 -5834 3476 BGH
5173 -6685 4222 BGI
-8515 1038 4285 BGJ
5389 -3139 3118 BHA
3099 -3272 2262 BHB
-7561 -88 3790 BHC
-2435 921 1294 BHD
7260 -4496 4263 BHE
-1806 1674 1239 BHF
-6406 8371 5262 BHG
5876 -9909 5763 BHH
-1678 -9327 4739 BHI
4527 6345 3892 BHJ
-7928 -4119 4472 BIA
-815 -8703 4373 BIB
5529 -8750 5184 BIC
-3716 -8698 4734 BID
-2972 6556 3600 BIE
3583 -3737 2590 BIF
70 -5028 2515 BIG
-7105 -3047 3863 BIH
5451 -7151 4485 BII
9261 8571 6310 BIJ
-8108 2451 4234 BJA
1642 -3198 1801 BJB
-2384 -5663 3062 BJC
208 2122 1062 BJD
-71 8808 4402 BJE
-8316 -1785 4243 BJF
5194 -3727 3202 BJG
5879 -3127 3333 BJH
-6238 -2507 3354 BJI
-8622 975 4332 BJJ
-9708 3702 5195 CAA
-6371 -9637 5784 CAB
6902 -206 3458 CAC
9341 -3453 4985 CAD
8713 2266 4497 CAE
-4860 8887 5055 CAF
-9355 4838 5261 CAG
-4161 -2189 2351 CAH
1291 -816 768 CAI
-2547 6554 3515 CAJ
6839 6426 4697 CBA
-9428 -266 4707 CBB
-7814 -3672 4321 CBC
2700 -4285 2522 CBD
5386 -2658 2994 CBE
6111 -2147 3228 CBF
-7296 9513 5996 CBG
5103 -7176 4404 CBH
8084 -6314 5124 CBI
-5081 4206 3307 CBJ
-2381 -7755 4057 CCA
4155 -3832 2836 CCB
-7971 -2603 4198 CCC
8397 7530 5639 CCD
-9798 5755 5684 CCE
-2342 -7661 4007 CCF
-5529 9805 5637 CCG
-840 1547 889 CCH
-1466 3071 1708 CCI
6007 2123 3184 CCJ
-2737 3387 2178 CDA
1907 -3593 2041 CDB
-8170 3266 4389 CDC
-5497 -5694 3950 CDD
-5355 -1333 2764 CDE
5588 8817 5222 CDF
-4932 3036 2898 CDG
-2646 5772 3171 CDH
1437 -4690 2458 CDI
-2373 -1007 1298 CDJ
-6515 5072 4120 CEA
8780 -628 4395 CEB
-1373 -2713 1525 CEC
6580 -3059 3636 CED
-5435 14 2724 CEE
1826 5161 2743 CEF
-7414 8567 5669 CEG
-5925 -7634 4824 CEH
-5873 4120 3595 CEI
-1868 8502 4361 CEJ
-1992 -8845 4525 CFA
-2555 4525 2597 CFB
-2630 2195 1713 CFC
-432 8476 4237 CFD
-6987 2166 3657 CFE
-1991 -856 1081 CFF
-7532 7697 5392 CFG
-8060 -1193 4079 CFH
-9720 -240 4852 CFI
15 8766 4375 CFJ
-8415 9772 6456 CGA
-2915 4989 2896 CGB
6400 -6821 4669 CGC
6987 6287 4703 CGD
7972 -7628 5506 CGE
8411 1267 4248 CGF
-3370 -3387 2384 CGG
1342 -1264 927 CGH
-1278 -7843 3976 CGI
-9638 -9591 6789 CGJ
1034 -9599 4836 CHA
2230 -8184 4251 CHB
-7044 -6850 4919 CHC
3800 3404 2540 CHD
-7551 -6525 4979 CHE
6656 190 3334 CHF
-9067 7674 5931 CHG
-8348 -2140 4310 CHH
-983 3595 1866 CHI
-4465 3208 2743 CHJ
4903 -6738 4158 CIA
5743 -4226 3569 CIB
4070 3894 2815 CIC
-223 7291 3657 CID
-2020 -1370 1215 CIE
-3913 3807 2731 CIF
8624 1129 4348 CIG
1276 7160 3639 CIH
3843 -9088 4927 CII
-4708 -978 2404 CIJ
2493 -9399 4867 CJA
6993 2337 3685 CJB
-9615 1281 4841 CJC
416 6413 3217 CJD
-3758 -9983 5327 CJE
-7740 -788 3897 CJF
-3807 5904 3504 CJG
-7065 -2840 3810 CJH
-2404 -7485 3927 CJI
9599 -3834 5169 CJJ
