63
41 61 17 10
30 4 6 24
39 12 23 12
52 57 12 28
40 23 24 21
23 53 24 24
52 19 28 13
27 15 29 18
60 5 18 8
0 25 14 23
45 40 4 7
11 32 17 15
8 54 17 3
5 34 10 11
60 59 27 29
48 23 13 18
19 43 21 1
62 20 19 6
20 44 5 22
3 33 19 13
12 14 22 6
45 19 21 23
36 41 22 18
49 19 29 6
4 4 2 12
53 4 16 20
52 10 21 12
6 57 11 10
5 18 25 24
27 50 14 16
15 63 3 7
57 1 14 2
24 63 13 8
56 15 13 20
52 45 16 26
10 59 18 18
36 15 18 5
44 0 2 3
60 61 1 5
37 54 12 6
38 64 25 17
47 32 17 29
50 35 17 24
34 60 19 26
34 7 17 7
47 13 21 18
27 43 12 13
16 1 14 16
15 56 17 9
64 62 1 25
25 49 2 10
42 59 19 12
9 11 20 6
19 57 20 4
51 48 11 2
25 2 12 24
12 40 4 20
59 11 12 25
5 20 29 14
36 47 9 18
31 45 17 21
0 50 28 28
14 52 28 9
