43
262 313 5 2
126 56 11 18
27 168 17 6
97 286 2 9
304 154 5 16
69 18 18 8
174 44 4 14
201 136 11 14
200 122 13 15
119 326 5 4
215 146 2 2
71 312 12 19
267 33 11 16
282 10 11 7
2 114 17 12
266 203 4 5
222 140 19 14
4 0 8 4
289 235 14 6
167 18 14 4
45 92 11 5
10 328 8 19
196 28 6 2
57 136 1 7
98 279 11 1
58 119 14 18
27 5 13 6
255 210 6 7
242 300 19 16
252 268 18 7
102 106 9 5
139 159 15 10
282 237 18 3
182 340 12 10
309 225 5 3
135 238 18 7
134 52 8 17
234 44 14 6
199 336 15 4
274 338 18 7
22 214 3 14
13 204 2 12
293 322 9 3
