53
251 210 13 8
264 212 5 4
2 148 1 9
86 161 10 8
43 225 9 7
9 239 3 14
75 73 6 6
149 161 11 2
39 2 1 7
76 181 1 5
150 230 6 2
145 113 12 1
259 65 5 6
62 268 4 6
150 15 13 7
37 176 4 9
273 228 2 5
249 227 3 2
20 1 12 8
144 165 9 10
124 128 14 13
198 187 10 1
198 225 3 8
253 112 7 4
207 129 6 8
172 58 14 8
193 192 5 9
136 215 1 13
202 261 14 12
160 125 7 10
109 84 9 7
15 240 12 1
94 99 12 1
69 266 11 9
146 140 9 1
85 160 1 9
92 164 12 12
202 130 14 4
73 188 6 8
152 240 4 3
205 246 1 13
41 0 13 12
193 65 10 7
122 3 8 10
198 92 2 5
205 2 3 1
50 3 1 6
222 202 11 3
132 153 14 11
186 51 1 10
21 104 6 10
191 20 13 13
115 114 2 14
