53
173 28 10 1
45 219 5 11
261 111 7 9
133 114 9 6
57 90 8 12
137 162 4 2
241 120 8 9
219 213 9 11
96 234 10 11
58 252 3 2
2 50 5 1
40 136 10 5
190 97 10 6
74 59 9 5
1 46 8 4
114 220 2 9
69 52 10 11
219 238 2 12
34 64 12 6
124 74 3 10
198 45 11 4
132 3 2 7
128 133 5 2
65 84 8 6
10 245 2 5
145 71 10 3
213 180 12 10
19 179 7 2
224 59 1 10
250 198 11 3
56 220 10 3
167 121 12 5
186 19 11 5
230 62 2 12
198 16 8 2
244 217 11 7
117 41 9 4
197 98 9 7
88 253 1 6
208 97 7 4
200 236 9 9
69 4 6 10
90 268 7 5
4 176 1 10
41 121 9 10
18 239 6 5
147 217 12 10
59 197 4 6
4 102 7 12
215 185 6 12
248 148 5 12
103 94 4 9
257 145 10 12
