1
1000
1 94 34 2
5 195 26 5
2 163 79 5
7 189 63 1
7 75 21 5
4 154 55 3
5 19 18 5
2 103 37 2
4 113 15 5
1 110 26 3
1 38 36 3
2 9 33 4
7 67 32 4
10 89 13 1
1 179 92 2
9 81 33 4
1 162 66 3
8 135 68 2
10 69 56 4
3 28 57 4
4 44 65 4
8 78 16 5
1 158 50 4
5 126 57 4
1 109 63 5
8 38 40 2
7 37 71 3
9 79 60 4
6 161 52 5
2 35 91 2
7 32 30 5
10 15 38 2
8 103 66 4
2 46 87 2
3 2 100 5
2 75 1 2
10 176 4 3
5 23 70 4
8 189 88 3
4 5 38 4
4 22 33 4
2 117 3 2
2 49 76 3
7 160 48 4
7 61 33 1
3 52 93 5
9 115 33 2
3 34 10 5
2 133 10 2
8 158 70 4
10 175 25 1
4 40 85 1
3 149 27 5
7 131 100 4
8 190 87 5
9 149 46 3
10 106 99 4
4 57 54 5
5 169 40 5
5 162 11 3
7 189 66 4
1 187 2 5
8 68 87 2
10 191 97 5
10 185 81 1
1 62 63 4
6 43 93 1
3 16 42 1
3 130 57 1
4 47 31 1
7 144 48 2
2 170 100 4
10 102 79 3
3 118 53 2
5 66 18 3
6 91 6 5
1 176 28 2
9 6 11 1
9 192 2 1
10 77 64 1
1 40 37 4
2 66 67 5
8 123 89 4
7 67 95 1
8 28 27 3
2 98 41 1
2 135 77 5
3 50 72 4
5 146 39 3
6 139 82 3
4 107 48 5
4 185 64 1
1 27 86 2
1 35 82 4
4 108 12 4
4 73 61 3
2 145 45 5
2 122 54 1
8 70 12 3
5 126 37 4
6 50 60 5
5 122 65 4
1 43 100 4
9 35 57 2
2 106 33 5
6 15 21 5
3 106 27 5
4 74 42 1
3 165 77 1
6 111 74 5
1 72 60 4
6 162 35 2
4 106 5 5
4 11 4 5
1 58 43 4
3 7 75 4
6 9 13 2
9 124 36 4
4 105 44 2
5 173 74 4
7 101 55 1
10 23 46 1
7 4 47 2
10 4 51 4
9 114 43 2
8 113 91 5
9 193 67 2
6 13 70 3
7 137 72 1
5 28 64 4
8 148 97 1
4 179 26 1
2 191 24 5
2 87 100 1
3 158 17 1
7 83 31 4
3 193 23 1
9 169 65 3
7 72 87 4
6 13 16 1
4 90 87 4
10 95 57 3
8 45 87 1
9 128 73 3
4 83 56 2
8 169 100 1
7 179 16 2
3 74 53 1
4 114 100 1
6 161 3 3
10 58 71 1
2 77 80 3
7 156 50 1
4 92 54 2
7 187 84 2
1 43 32 3
5 83 66 4
2 174 70 2
6 90 62 5
2 2 10 2
2 16 54 2
4 90 89 5
7 92 2 2
9 73 98 1
5 193 14 4
1 47 48 1
4 26 59 3
3 65 69 5
8 28 92 2
2 196 43 3
10 156 98 2
5 148 93 5
2 106 35 1
9 117 66 3
7 199 34 3
1 89 72 1
5 196 34 4
8 68 75 1
3 22 72 2
1 93 30 4
3 113 81 2
1 169 92 2
7 164 55 1
10 92 58 5
5 182 9 5
4 81 8 5
3 32 100 4
3 22 88 5
7 85 7 4
9 106 33 4
2 32 89 3
4 58 75 2
6 198 93 5
5 45 62 2
4 135 73 1
4 30 67 4
4 49 74 3
4 43 42 1
7 22 49 5
1 132 67 3
4 33 21 1
5 56 45 4
4 150 11 4
4 150 72 4
3 162 21 2
5 187 17 2
7 156 86 4
8 35 70 1
2 116 49 1
10 164 13 1
6 68 11 4
6 40 28 3
8 86 72 4
6 67 98 3
9 63 92 2
6 64 32 1
3 11 48 1
9 48 62 4
10 4 67 2
8 20 22 1
10 40 82 1
9 181 78 5
4 186 70 4
8 27 100 4
2 188 83 1
1 149 94 2
10 12 83 4
4 179 11 5
9 198 4 3
1 129 16 2
9 19 48 5
2 125 14 1
7 34 41 4
4 197 11 4
2 63 31 1
5 189 4 3
8 188 92 4
4 111 8 2
2 150 79 3
10 112 94 2
9 60 63 4
10 120 79 1
1 124 80 1
4 19 25 4
2 175 12 3
7 25 26 4
5 81 81 3
2 130 43 2
4 116 99 3
9 143 70 5
7 134 80 2
2 22 22 2
7 37 18 5
7 183 76 4
7 144 27 1
8 174 73 3
1 121 45 5
6 194 25 1
5 163 52 3
6 7 25 4
5 200 83 1
10 193 4 4
1 160 72 4
3 101 73 1
7 111 14 1
8 147 23 2
1 167 42 2
2 159 80 3
9 47 46 1
6 106 97 4
9 149 96 4
6 190 57 3
3 170 20 4
9 89 92 4
5 190 20 5
3 166 49 3
10 87 18 1
6 17 42 2
10 60 75 4
9 114 90 4
6 72 65 3
3 167 47 4
9 15 52 4
5 21 48 1
5 10 24 3
2 47 72 1
8 83 77 1
6 131 63 2
8 94 51 3
1 4 56 3
2 172 79 3
6 28 46 5
9 112 96 4
5 133 65 4
6 61 17 3
10 114 56 2
7 199 90 2
1 105 31 5
6 108 68 2
1 101 53 4
9 164 96 3
4 124 67 2
9 32 43 4
2 134 48 4
7 153 86 2
7 143 32 2
9 187 75 2
5 24 54 2
10 3 26 1
9 68 48 4
3 200 18 5
7 136 61 4
7 96 51 2
7 152 22 5
9 117 47 5
2 63 48 5
1 2 52 3
2 94 88 3
10 58 12 2
3 138 24 4
2 9 64 1
6 138 93 2
7 128 25 4
1 40 96 1
8 77 15 3
1 124 28 3
10 194 78 2
6 100 71 2
10 34 82 3
6 80 34 4
5 128 40 2
7 199 13 1
1 90 41 4
7 189 14 5
5 127 46 1
5 71 44 1
8 118 63 5
1 146 75 5
6 114 88 4
6 91 86 1
9 37 4 1
2 146 83 5
1 139 6 3
2 20 76 3
9 11 72 2
2 113 96 3
2 147 81 1
3 116 55 3
9 138 10 5
2 117 70 4
8 69 35 3
2 187 2 1
6 4 69 3
6 150 2 2
10 198 38 2
10 101 81 1
9 56 15 1
6 93 75 1
4 32 84 5
6 165 94 4
6 8 89 1
4 41 12 5
6 154 15 5
3 173 18 3
10 169 71 3
9 180 59 1
7 74 17 3
7 115 32 4
4 163 48 4
4 90 45 4
9 187 64 2
10 5 91 4
9 84 47 4
7 123 39 2
9 71 22 2
4 6 3 1
7 73 42 1
2 124 46 2
10 6 57 2
3 142 84 5
4 36 73 4
5 162 85 4
3 149 47 4
7 125 56 1
6 47 98 4
7 190 86 4
8 151 29 1
5 25 72 3
9 95 5 3
3 97 24 4
4 87 51 5
6 156 58 2
9 114 64 2
3 193 49 2
6 27 41 3
5 134 22 2
2 58 88 5
1 123 28 2
9 66 70 4
10 176 80 5
5 63 85 1
4 71 87 5
9 95 23 1
1 183 36 5
3 184 24 4
5 6 25 3
8 148 91 4
3 45 63 5
3 98 11 4
8 79 31 5
2 40 56 2
10 84 95 1
2 88 6 4
9 69 21 3
1 177 28 4
5 42 30 2
3 113 70 5
8 107 41 4
9 178 7 3
2 61 93 1
5 173 57 1
6 192 74 1
5 197 22 3
6 48 38 5
4 95 23 4
2 139 78 1
4 146 69 5
4 196 53 3
9 148 53 2
10 168 75 5
2 166 63 4
1 144 60 1
10 2 73 5
6 168 40 4
1 189 45 5
1 57 18 1
9 18 35 2
10 53 23 1
9 105 77 4
3 74 91 3
1 135 28 5
1 115 91 5
2 16 34 4
9 77 36 1
6 108 56 2
5 104 43 4
7 25 29 4
8 64 81 4
7 186 71 5
8 157 36 2
7 63 4 5
7 153 72 1
10 71 75 4
5 2 85 4
3 68 30 4
9 34 78 2
8 152 82 2
10 54 93 5
4 31 80 2
10 5 29 3
2 175 25 3
10 132 55 5
4 47 81 3
8 97 17 1
10 69 77 5
7 79 96 2
6 126 81 2
2 115 34 4
6 177 59 1
7 54 7 5
7 70 76 1
2 157 39 1
6 143 60 2
1 177 14 3
3 62 58 5
6 138 48 2
8 26 97 3
9 50 29 4
5 166 51 2
4 104 35 2
7 75 79 3
1 156 17 1
1 103 56 5
2 44 66 2
7 7 22 1
1 151 18 4
3 19 27 2
6 194 34 4
4 28 60 3
3 185 96 4
2 35 90 4
7 114 52 2
4 148 50 2
6 79 100 4
7 3 23 3
8 180 42 4
9 136 81 2
5 34 27 1
10 72 56 4
6 44 41 1
3 54 53 4
6 90 96 1
10 83 71 3
8 102 92 2
5 59 12 3
4 126 33 1
9 99 97 4
10 187 70 1
5 130 7 4
10 82 33 5
6 167 30 2
10 2 74 4
9 74 58 5
3 127 98 5
4 33 78 1
2 104 62 4
2 116 3 5
8 127 16 4
8 19 97 5
1 136 46 4
2 123 14 4
9 198 67 1
9 101 22 2
7 67 73 1
2 58 85 1
2 161 43 5
1 93 86 4
2 169 39 4
7 49 40 2
4 194 98 2
8 101 74 1
5 158 78 1
9 56 57 2
4 129 70 3
10 161 23 1
6 165 24 2
5 26 56 4
10 69 31 2
1 166 71 4
2 72 90 2
9 106 15 3
6 161 70 1
2 52 78 4
6 174 46 4
10 130 30 3
4 168 98 2
5 45 99 3
10 83 12 2
10 182 78 5
6 113 3 4
7 19 39 1
10 180 83 3
7 85 40 4
4 155 96 4
10 69 70 1
6 56 24 1
9 49 14 3
2 145 38 4
6 154 54 2
4 87 100 4
3 114 4 5
4 15 79 4
8 181 66 2
5 95 73 2
6 15 39 3
9 171 34 4
6 159 20 5
2 106 1 2
3 20 76 2
3 117 52 4
6 120 80 4
8 41 40 3
3 92 84 5
6 71 29 5
6 150 6 1
5 51 93 3
9 48 61 1
8 93 38 5
7 59 31 2
2 78 24 3
3 70 98 2
5 150 3 2
9 59 82 4
5 181 16 2
7 11 62 3
6 169 17 3
2 188 68 1
7 73 49 2
1 42 56 1
6 9 39 2
5 44 71 4
10 88 26 2
10 90 3 3
5 137 28 5
