1
1000
24 98 11 6
2 38 52 3
47 72 93 10
34 47 4 1
10 91 43 6
24 4 25 8
15 13 62 8
20 1 20 9
49 17 41 6
49 75 40 2
36 69 21 5
10 52 87 7
14 38 58 6
13 80 27 6
49 13 26 5
31 6 36 7
28 54 55 8
24 87 14 4
16 21 34 8
17 53 22 8
25 29 66 2
3 74 49 9
17 63 72 10
22 71 74 9
46 14 26 3
29 90 8 2
3 55 16 7
34 54 51 4
40 61 25 7
25 39 45 5
6 10 78 5
20 5 40 5
45 34 81 7
48 65 32 4
31 3 91 5
5 48 52 10
29 60 17 7
7 58 88 5
9 84 62 2
31 40 87 3
42 7 95 4
25 68 3 4
10 5 3 7
45 33 34 5
1 22 4 2
6 85 93 7
33 23 18 8
46 14 50 7
22 21 65 5
11 10 75 2
4 91 23 5
32 32 63 7
8 95 38 1
36 54 84 9
5 85 78 5
7 83 78 6
32 16 34 2
44 25 11 5
5 1 63 9
15 95 81 8
37 76 44 1
2 62 94 1
5 96 42 4
22 23 56 7
3 3 54 2
46 76 62 5
16 43 95 10
24 30 34 8
1 78 60 2
16 42 76 10
9 19 74 10
48 49 11 10
28 60 5 4
33 86 93 5
10 64 55 2
23 6 79 1
34 3 43 7
27 9 68 6
37 10 98 8
41 24 68 9
45 90 6 6
46 13 99 1
22 26 7 2
15 71 43 10
30 2 93 2
21 82 17 4
15 82 45 3
40 80 6 8
35 5 1 9
9 45 16 4
45 8 69 10
50 76 65 5
21 96 8 10
22 100 67 5
49 3 15 3
17 12 64 5
33 70 15 6
34 8 92 2
16 42 51 1
17 87 99 2
17 66 1 4
39 61 14 6
37 27 92 5
45 36 87 6
22 33 50 5
48 9 54 1
47 29 31 5
40 7 50 9
18 9 100 8
33 36 13 3
7 97 75 10
42 99 58 4
10 55 83 5
45 37 35 9
45 61 81 4
15 11 84 9
29 46 81 4
32 80 40 9
4 60 20 3
21 28 50 5
40 90 29 5
8 82 5 5
22 47 26 5
29 12 20 4
5 93 18 10
37 21 74 6
3 3 72 10
15 27 57 5
9 57 55 4
46 84 21 4
42 16 92 7
33 4 53 8
4 19 44 8
34 66 65 1
14 63 26 3
7 48 7 1
25 5 99 4
38 100 39 10
12 64 81 1
40 95 8 5
36 85 27 3
19 78 70 5
42 65 1 9
33 69 53 10
32 96 71 2
10 79 77 10
41 77 46 9
15 50 96 8
3 20 34 2
39 45 23 4
37 50 73 2
31 69 58 4
12 9 3 6
50 40 81 4
4 63 17 10
50 89 100 4
7 20 6 9
45 12 35 6
39 22 38 10
10 31 98 9
46 67 76 6
2 38 22 7
21 55 49 8
18 45 98 4
7 78 73 10
3 91 93 5
20 35 96 3
24 46 76 6
2 97 8 3
20 29 46 4
26 6 45 7
17 76 48 7
37 14 52 1
2 55 21 8
23 53 55 10
1 20 84 6
32 60 43 1
5 89 51 1
45 84 78 2
33 25 10 5
21 83 50 1
6 65 4 1
21 52 62 2
21 13 27 2
45 97 78 4
27 39 68 5
46 50 95 8
37 5 23 3
46 35 51 3
12 50 60 6
41 86 81 1
6 77 75 8
32 76 4 7
42 40 1 3
4 69 100 10
14 90 85 7
31 21 3 1
36 54 26 8
4 72 84 8
4 3 64 1
7 47 52 3
2 30 41 7
40 42 93 8
9 84 42 4
48 33 10 2
22 83 73 4
19 61 30 8
29 37 31 6
10 11 99 9
19 32 69 10
11 85 61 10
42 7 22 5
29 99 15 8
1 40 18 5
39 27 12 2
39 22 31 7
23 15 84 1
6 15 87 2
12 95 96 6
15 34 1 6
39 69 47 8
42 51 75 2
27 35 88 10
23 25 36 4
20 21 88 4
13 32 76 8
22 78 78 8
25 23 30 3
21 78 32 10
39 61 17 1
21 37 72 8
17 9 17 4
15 33 84 5
6 32 3 8
46 92 63 6
41 4 54 8
50 57 38 2
27 61 23 1
13 50 66 5
33 52 75 9
14 53 59 10
28 31 5 3
34 57 14 8
13 30 32 4
13 65 22 1
12 14 37 10
22 34 78 7
11 85 4 8
15 17 50 5
41 51 77 6
10 51 52 2
33 66 60 5
47 87 3 5
42 39 87 10
20 100 13 4
24 3 1 7
24 81 15 2
19 4 90 6
14 12 23 6
27 23 77 3
41 37 33 7
11 46 53 2
14 46 49 10
11 37 18 9
44 3 72 4
41 15 81 3
12 97 60 10
41 48 88 6
46 34 60 2
39 55 89 3
21 47 35 2
10 41 30 2
41 31 26 1
3 36 56 9
4 6 70 7
4 45 84 5
6 44 59 9
39 38 1 2
38 74 82 8
17 6 77 3
36 82 80 1
21 28 85 3
7 85 6 6
35 14 77 5
24 19 78 4
7 54 72 3
14 93 90 9
25 39 87 9
1 21 14 8
49 21 23 1
23 5 34 9
27 8 19 10
16 41 21 1
36 74 65 9
48 32 55 8
8 94 43 10
39 40 40 7
35 30 1 10
33 4 87 5
20 28 85 5
41 37 71 3
23 27 29 2
11 100 28 10
31 64 6 4
21 48 89 8
34 65 75 1
28 59 57 8
41 35 11 3
43 40 21 1
16 50 67 3
22 26 22 10
26 36 63 1
44 34 62 5
16 10 46 7
11 37 39 3
38 61 49 3
13 17 18 10
11 11 87 10
43 22 51 2
19 25 29 6
48 75 61 4
21 11 19 3
22 97 76 1
29 8 3 1
16 2 86 4
13 84 52 6
30 54 81 3
16 34 69 9
46 48 19 9
7 15 25 3
43 46 2 5
28 92 80 8
50 1 81 1
10 86 74 5
12 74 38 4
20 8 94 5
14 77 92 4
40 67 13 7
30 65 78 6
4 81 12 5
33 86 50 5
12 96 34 5
6 38 50 7
17 53 80 2
43 74 43 4
35 89 57 8
40 88 70 5
3 73 23 8
40 23 44 10
17 64 2 7
2 24 74 5
34 88 95 7
40 34 36 1
18 29 3 7
16 22 29 9
36 68 9 1
34 4 61 4
34 94 75 9
11 72 60 7
25 51 35 3
44 15 94 7
40 12 48 2
7 73 35 9
3 87 53 2
37 26 4 3
10 8 36 2
1 60 45 3
18 43 14 8
43 24 67 2
33 75 67 4
24 34 87 7
15 27 99 8
5 69 47 2
39 49 82 10
42 71 48 8
20 43 98 9
40 85 48 9
27 25 11 6
49 13 41 3
4 80 27 10
16 51 44 5
10 59 19 9
14 42 49 8
9 58 70 4
18 31 34 5
32 5 42 1
9 66 49 10
19 80 97 4
22 8 54 6
19 95 32 9
42 59 72 6
19 7 45 10
18 2 37 3
22 86 6 4
17 96 7 5
14 94 84 3
23 61 40 2
44 80 100 3
49 74 4 5
3 3 11 7
48 88 69 2
27 46 15 2
23 45 10 6
22 85 45 10
21 14 11 2
14 89 15 4
5 32 90 9
37 87 12 1
46 92 1 1
28 38 85 10
11 88 14 10
12 44 94 6
32 36 54 6
44 5 49 10
46 5 41 6
6 85 60 9
39 84 16 2
45 5 64 7
18 1 15 2
30 76 40 3
37 61 64 7
3 46 62 2
24 6 88 5
28 76 35 6
43 48 12 6
5 37 39 9
50 60 49 8
23 58 2 10
12 1 19 1
50 32 84 10
16 61 80 1
47 93 52 8
4 74 59 9
12 43 75 9
1 27 91 6
37 62 56 8
43 16 4 4
9 20 89 4
47 73 81 8
25 41 86 6
28 38 41 5
15 51 2 8
30 2 54 6
7 51 35 10
47 19 5 5
42 78 36 5
33 99 45 4
28 74 27 4
2 28 74 2
31 74 37 6
31 34 36 6
50 59 20 10
4 100 25 7
16 76 65 2
27 57 69 8
30 51 25 3
4 62 14 3
41 21 36 1
10 39 6 2
13 45 86 9
13 82 83 1
20 70 26 7
41 48 25 6
7 21 73 5
38 4 32 6
10 13 74 10
50 71 12 10
22 12 78 8
28 11 79 10
15 97 5 2
50 74 12 1
25 17 25 6
12 11 93 3
11 82 82 2
28 14 84 10
7 66 21 4
4 55 2 9
36 30 29 10
44 7 98 6
36 80 6 5
4 52 28 9
28 56 74 9
27 17 56 3
11 51 11 7
20 99 54 8
11 33 49 9
39 53 59 8
9 7 76 5
34 39 64 9
9 14 48 10
40 8 74 8
5 92 20 2
18 73 81 1
5 23 41 9
36 95 75 3
3 7 22 2
45 81 50 4
41 7 12 3
9 13 63 5
17 53 22 2
50 75 12 4
50 46 90 6
45 36 45 8
41 67 64 2
43 72 89 4
32 33 58 10
8 16 10 4
42 85 66 2
6 84 73 9
16 1 6 10
46 66 40 1
22 53 21 2
18 35 89 6
40 31 2 4
27 70 54 8
7 22 32 8
24 97 66 4
7 29 58 5
17 13 90 1
11 58 59 7
32 35 10 5
36 80 35 8
5 36 93 9
45 66 48 5
10 65 56 5
39 16 22 6
33 99 25 7
28 66 7 4
3 50 27 4
39 23 97 1
49 94 89 5
39 35 68 1
7 37 66 3
10 37 92 9
49 71 78 4
20 15 3 10
25 67 32 7
36 85 8 8
44 37 74 2
26 31 42 2
24 3 41 6
22 86 5 6
36 18 71 4
10 92 13 8
36 37 18 5
21 87 40 2
13 98 3 6
44 89 64 6
45 75 99 10
10 88 25 4
5 90 73 1
42 58 98 5
49 47 7 9
