1
1000
2 64 160 3
3 140 186 3
5 188 85 2
7 183 128 5
4 5 51 2
9 73 2 3
10 168 106 3
10 198 85 2
6 73 152 5
9 168 105 4
5 123 170 2
4 80 102 4
5 12 157 2
6 104 135 4
8 152 36 3
5 32 19 3
5 90 26 4
9 128 8 1
5 151 22 4
8 135 168 2
7 13 146 2
2 187 169 1
3 69 122 4
1 59 63 5
9 55 23 4
10 28 179 5
6 30 10 5
10 139 73 2
3 69 129 5
4 3 116 4
9 147 84 5
7 97 44 1
6 77 142 5
3 190 60 1
1 92 29 5
3 158 20 3
1 16 106 4
4 137 44 5
4 190 72 1
8 129 21 3
3 120 47 1
10 93 55 3
6 54 79 5
2 79 143 2
2 116 181 4
4 37 117 3
10 172 24 1
10 196 191 1
1 198 41 4
6 164 106 3
9 96 48 3
10 193 115 4
6 196 49 2
5 168 122 2
5 160 114 4
7 109 21 4
5 36 166 4
8 114 78 5
10 128 23 5
3 60 30 1
5 197 55 5
6 187 15 3
7 112 22 5
3 146 116 4
1 173 19 4
3 152 9 2
7 178 84 3
2 144 3 4
10 77 14 3
6 31 23 5
2 105 108 3
7 173 62 1
10 15 89 5
5 80 133 2
3 107 63 1
2 78 181 3
10 120 134 5
6 132 144 4
6 151 140 3
7 71 79 5
8 166 137 2
3 193 30 5
5 55 40 2
9 175 65 2
3 91 86 3
5 139 108 3
8 63 109 2
9 32 92 3
4 48 96 1
1 149 193 5
4 76 126 1
7 148 18 1
3 27 79 4
6 102 70 5
7 198 136 2
9 73 104 1
6 176 152 1
7 196 65 3
1 30 169 4
5 110 44 5
5 155 16 2
5 196 196 2
5 185 12 2
9 27 79 4
7 61 8 2
4 15 185 1
6 186 114 3
4 181 18 3
6 122 120 4
6 150 128 5
2 3 121 1
7 87 44 3
1 145 55 4
6 39 134 4
2 76 143 1
1 2 49 4
7 108 121 3
1 182 127 2
3 3 110 1
3 181 163 4
4 11 7 5
5 12 179 5
5 106 160 4
3 181 172 1
5 117 73 1
6 187 131 5
10 36 115 4
9 22 81 4
1 103 53 3
5 144 20 3
8 32 69 2
4 48 183 3
5 91 167 4
3 168 82 2
4 132 65 3
8 155 120 3
3 42 138 2
1 115 149 3
7 27 23 2
1 11 157 5
5 42 141 4
4 43 165 1
9 55 190 5
7 156 45 5
1 16 102 1
9 38 169 5
4 176 84 3
10 63 147 1
5 182 97 3
4 31 35 1
3 3 51 4
1 187 163 1
7 78 57 2
5 73 164 2
4 115 69 2
9 173 196 4
4 109 108 5
6 164 157 5
3 155 95 2
6 57 22 2
9 105 49 4
5 69 107 5
8 89 48 2
7 62 12 1
4 84 141 4
4 42 32 5
6 60 187 4
8 141 57 3
10 150 184 2
10 44 56 3
3 7 135 3
3 98 127 2
6 78 179 4
2 11 48 4
9 116 109 2
9 96 2 2
10 145 44 2
7 45 199 5
1 26 8 5
6 105 79 3
6 114 63 4
4 15 184 5
3 47 197 2
9 4 34 3
6 136 102 5
1 106 197 2
4 134 36 3
4 150 59 3
4 163 33 5
2 47 68 4
7 26 164 2
6 1 199 1
5 78 157 3
1 180 172 2
8 185 18 3
2 128 195 5
7 198 200 1
8 28 152 3
5 121 137 4
7 24 179 5
10 82 122 4
3 162 162 4
2 70 2 2
1 8 142 5
6 112 27 2
4 102 168 4
9 33 108 2
