50
5102 -27 2551 BAA
1320 -10 660 BAB
5057 -8 2528 BAC
109 -1 50 BAD
1799 -11 896 BAE
3885 -5 1941 BAF
6860 -58 3427 BAG
1931 1 964 BAH
1474 -12 734 BAI
2873 -23 1433 BAJ
975 5 485 BBA
149 0 73 BBB
1432 -4 713 BBC
8788 -37 4391 BBD
5494 -48 2745 BBE
702 -2 348 BBF
1679 -8 835 BBG
1160 -3 577 BBH
6454 38 3225 BBI
1292 -5 643 BBJ
1418 -14 706 BCA
3150 27 1571 BCB
1291 4 641 BCC
2034 -6 1016 BCD
867 5 432 BCE
2996 -6 1498 BCF
645 2 319 BCG
4356 16 2177 BCH
6507 31 3252 BCI
1320 4 659 BCJ
5807 -43 2899 BDA
1405 -1 700 BDB
7947 23 3970 BDC
3632 6 1813 BDD
1357 8 678 BDE
7338 3 3665 BDF
8408 -10 4203 BDG
1671 -3 834 BDH
999 9 496 BDI
7740 -35 3868 BDJ
2411 -5 1202 BEA
5338 3 2668 BEB
1276 1 638 BEC
5292 9 2642 BED
1587 0 793 BEE
1876 5 938 BEF
3244 -22 1619 BEG
4255 -37 2125 BEH
755 -1 375 BEI
5178 9 2587 BEJ
