200
5263 -9472 6719 BAA
6564 54 2675 BAB
4524 -8632 5835 BAC
9485 -8357 2619 BAD
-7800 -3613 2289 BAE
7804 6511 9011 BAF
1166 -3089 1714 BAG
5607 9945 8865 BAH
-8889 -109 260 BAI
1473 9107 8314 BAJ
6376 -2235 1390 BBA
5189 8269 8993 BBB
-2416 4304 4451 BBC
-2394 6744 4038 BBD
-7106 4475 4415 BBE
-1863 -6980 2467 BBF
9142 5338 8512 BBG
-8549 -6390 1127 BBH
8298 -4810 2630 BBI
-4642 7422 3437 BBJ
-8938 -9866 1668 BCA
865 -5757 1794 BCB
-8886 8741 4742 BCC
-9602 -5998 195 BCD
2887 788 2833 BCE
-555 3129 2999 BCF
-6460 800 1294 BCG
8843 -9835 3301 BCH
-784 -5281 2970 BCI
-9414 -8603 2173 BCJ
-3928 -7014 1976 BDA
-8505 -8752 1403 BDB
-6056 -9416 905 BDC
-4522 9802 3791 BDD
-6568 -4941 1819 BDE
9868 -5545 1328 BDF
-4251 -2211 2824 BDG
7317 7602 8475 BDH
-3100 3408 3759 BDI
-668 4408 3423 BDJ
-6105 9786 4828 BEA
46 -9722 2714 BEB
-8456 9765 3798 BEC
-8875 -5561 250 BED
-2274 -963 1370 BEE
-9632 -9424 2360 BEF
-9077 7149 5274 BEG
6691 -4361 1719 BEH
9770 -6848 1960 BEI
-9664 -2499 915 BEJ
1998 -655 1545 BFA
-6420 -1132 554 BFB
-3633 -5764 3114 BFC
-484 -7970 1306 BFD
-3950 5825 3346 BFE
4572 9090 9237 BFF
-7535 9468 3527 BFG
-9595 -1637 574 BFH
-9289 9478 4099 BFI
-9736 3144 2180 BFJ
-2709 -165 1758 BGA
-8681 3026 2417 BGB
6900 9848 7813 BGC
1600 4512 4119 BGD
6103 -6673 3892 BGE
8478 9935 8419 BGF
9475 -3137 2210 BGG
-4423 6276 3209 BGH
-8357 -9132 1140 BGI
-3145 4941 4321 BGJ
-9758 -7213 1298 BHA
-9443 1213 1294 BHB
-9957 3620 1686 BHC
2305 -3556 2725 BHD
5025 -2046 83 BHE
9057 5429 8429 BHF
-2977 -3313 2106 BHG
-2035 867 2063 BHH
-5112 2861 2114 BHI
-4948 9320 4124 BHJ
9277 -204 4194 BIA
-1738 1288 1638 BIB
8577 -5207 2245 BIC
6043 8633 8254 BID
6397 -2967 1655 BIE
9459 -6188 1577 BIF
-6502 -4184 1651 BIG
-5169 7090 3151 BIH
-2066 -2994 1254 BII
4143 -4001 1974 BIJ
1729 7957 7210 BJA
-9829 987 1645 BJB
997 -9878 3047 BJC
-1261 4328 3354 BJD
-6999 -9417 1447 BJE
-7442 -7524 1081 BJF
-3716 -9689 911 BJG
-4030 -539 1933 BJH
5168 -3392 1029 BJI
-5645 1525 1742 BJJ
-7837 -7969 1389 CAA
-988 -3391 2016 CAB
6434 7703 8327 CAC
-1141 1291 1451 CAD
-2469 8730 5119 CAE
-3255 -9122 1278 CAF
-8578 -2748 1402 CAG
9707 4238 7666 CAH
-3875 -799 1646 CAI
151 -3493 2728 CAJ
-7320 -4525 1417 CBA
9387 7281 7768 CBB
-4380 -4556 2102 CBC
-6341 -7672 1559 CBD
8773 -1183 3861 CBE
-5758 -9770 758 CBF
-1252 -5798 3042 CBG
2829 -5481 2416 CBH
6476 -4070 1586 CBI
-8635 -824 512 CBJ
-8627 7344 5451 CCA
-5203 7337 3264 CCB
4660 3884 5302 CCC
-5605 -3394 1053 CCD
-2155 -1900 2175 CCE
4597 9872 9055 CCF
-9715 -328 533 CCG
-2119 2273 2692 CCH
-5438 9913 4298 CCI
-7864 -6175 533 CCJ
-5233 6325 2897 CDA
-8080 -681 272 CDB
3373 7154 7118 CDC
5954 6226 7730 CDD
-3616 9643 3831 CDE
-4121 -8171 1362 CDF
-9308 -2326 1190 CDG
430 -6902 2686 CDH
-278 3774 3101 CDI
4194 3062 4372 CDJ
-6571 5609 3798 CEA
-6606 -653 939 CEB
-2899 -3884 2426 CEC
-3294 1322 2811 CED
-7050 -5079 1565 CEE
500 -6033 1899 CEF
1943 -3897 2584 CEG
4 2300 2192 CEH
1992 -6935 3157 CEI
7526 -9715 4604 CEJ
7856 7924 8764 CFA
-5254 -1265 1472 CFB
-5349 8830 3923 CFC
3276 -5095 2683 CFD
-8217 7989 4707 CFE
2160 -1235 1068 CFF
777 -1263 443 CFG
-8252 -6723 1137 CFH
-7559 -8785 1482 CFI
9918 -6439 2090 CFJ
2070 -6670 3301 CGA
5953 5704 7253 CGB
-7696 1824 1793 CGC
5671 -7104 4419 CGD
312 -4617 2993 CGE
-3210 -6983 2671 CGF
8298 -3038 1996 CGG
6642 7188 8581 CGH
3219 8945 8370 CGI
9010 -965 3891 CGJ
5237 -7105 4590 CHA
-2585 -1787 1884 CHB
-3110 7706 4538 CHC
-9426 8935 4373 CHD
4868 -9679 6464 CHE
-6607 -7120 1325 CHF
8154 -6752 2895 CHG
9894 2547 6029 CHH
-4397 -6783 1985 CHI
-6081 1149 1741 CHJ
-3170 2668 3460 CIA
9919 -9042 2376 CIB
-2864 8172 4626 CIC
-7593 6151 3972 CID
-3958 -3584 2623 CIE
-3563 7042 3942 CIF
2643 -8385 4061 CIG
-7281 1748 2186 CIH
-4922 -9215 1217 CII
-4433 -5316 2445 CIJ
1090 1677 1972 CJA
4709 7021 7858 CJB
-9308 -4834 611 CJC
1288 -3993 1981 CJD
2454 -2433 1728 CJE
-842 -8883 1702 CJF
6682 9936 7990 CJG
-5356 4826 3325 CJH
-803 -4809 2606 CJI
-8278 -7787 975 CJJ
