500
7951 -47 3973 BAA
1872 5 935 BAB
5349 -29 2672 BAC
2351 23 1172 BAD
3367 7 1680 BAE
156 -1 74 BAF
1416 -6 708 BAG
782 4 387 BAH
1781 10 887 BAI
647 4 320 BAJ
1691 15 845 BBA
5334 49 2667 BBB
2959 20 1475 BBC
2830 -1 1411 BBD
1066 1 533 BBE
4110 15 2053 BBF
298 -2 145 BBG
1372 3 686 BBH
7070 70 3534 BBI
3215 -12 1607 BBJ
2941 6 1468 BCA
864 3 431 BCB
4174 -3 2084 BCC
8550 71 4275 BCD
3882 4 1937 BCE
458 -2 228 BCF
4212 2 2103 BCG
163 0 79 BCH
7339 10 3666 BCI
5137 -44 2565 BCJ
2105 -1 1049 BDA
5827 53 2912 BDB
2646 19 1319 BDC
1972 -10 983 BDD
1433 5 713 BDE
1982 2 987 BDF
758 -7 376 BDG
5163 28 2580 BDH
860 -4 428 BDI
2556 -13 1274 BDJ
5317 32 2656 BEA
4646 36 2322 BEB
4198 36 2097 BEC
3691 -6 1844 BED
1728 -11 864 BEE
2675 -10 1337 BEF
2367 -19 1183 BEG
802 6 399 BEH
134 -1 64 BEI
141 0 70 BEJ
1386 -12 691 BFA
3089 -12 1544 BFB
2863 10 1430 BFC
1080 -6 539 BFD
1636 11 818 BFE
8232 52 4116 BFF
7952 -35 3975 BFG
7526 -74 3760 BFH
4264 -38 2129 BFI
7248 -53 3622 BFJ
2494 23 1246 BGA
6727 -24 3359 BGB
3723 2 1858 BGC
1370 12 683 BGD
8287 81 4140 BGE
8038 3 4018 BGF
741 7 370 BGG
824 -4 411 BGH
1847 15 922 BGI
5494 1 2743 BGJ
8430 -36 4212 BHA
2263 12 1127 BHB
3236 -25 1617 BHC
4943 17 2470 BHD
2050 18 1022 BHE
2503 4 1248 BHF
1499 4 749 BHG
1954 5 973 BHH
30 0 14 BHI
8546 44 4271 BHJ
6119 -30 3055 BIA
4694 5 2343 BIB
4611 28 2303 BIC
736 0 367 BID
1376 3 687 BIE
5771 36 2881 BIF
1254 10 626 BIG
5579 4 2789 BIH
314 3 157 BII
1660 7 828 BIJ
5705 17 2849 BJA
559 -2 276 BJB
9290 -46 4645 BJC
1873 -10 934 BJD
616 2 307 BJE
2945 22 1471 BJF
7406 -59 3699 BJG
2555 -4 1277 BJH
3493 22 1745 BJI
5377 15 2687 BJJ
700 1 348 CAA
1659 4 825 CAB
121 -1 57 CAC
4539 -37 2267 CAD
4535 -32 2263 CAE
4644 -24 2319 CAF
6351 55 3174 CAG
1828 4 913 CAH
1484 0 738 CAI
658 0 327 CAJ
4614 -17 2305 CBA
6704 -19 3350 CBB
5636 34 2814 CBC
9767 69 4880 CBD
1038 -5 518 CBE
2693 24 1342 CBF
3840 -2 1919 CBG
9260 10 4627 CBH
7681 -75 3837 CBI
5630 -30 2814 CBJ
5377 -41 2685 CCA
4063 -6 2030 CCB
1508 -9 750 CCC
2338 -1 1166 CCD
4014 3 2004 CCE
3559 -25 1775 CCF
4408 -5 2200 CCG
7441 10 3719 CCH
5993 -12 2994 CCI
7732 -71 3866 CCJ
6193 -20 3093 CDA
5405 -38 2700 CDB
4339 7 2167 CDC
9763 -32 4880 CDD
1611 14 805 CDE
3315 22 1655 CDF
4672 -28 2333 CDG
3745 32 1872 CDH
691 5 342 CDI
4127 -21 2061 CDJ
1464 14 729 CEA
2165 -21 1078 CEB
4973 1 2482 CEC
7351 -21 3673 CED
7484 51 3741 CEE
918 3 456 CEF
2922 -24 1460 CEG
6176 -26 3084 CEH
3841 -21 1917 CEI
2854 7 1427 CEJ
637 3 315 CFA
4868 -39 2431 CFB
3183 11 1588 CFC
1428 3 713 CFD
1600 15 797 CFE
4010 -1 2005 CFF
3390 32 1694 CFG
5607 -19 2801 CFH
4107 18 2051 CFI
6960 17 3478 CFJ
7493 -66 3746 CGA
5334 17 2667 CGB
1458 -2 729 CGC
2469 -3 1234 CGD
1132 10 564 CGE
84 0 38 CGF
179 1 85 CGG
4759 16 2376 CGH
9065 31 4532 CGI
7000 41 3500 CGJ
5359 16 2675 CHA
2128 21 1061 CHB
1688 -16 841 CHC
6024 -33 3012 CHD
6253 -39 3126 CHE
613 4 306 CHF
4901 -17 2449 CHG
2532 -25 1264 CHH
3522 18 1758 CHI
1750 -5 875 CHJ
3042 11 1517 CIA
2610 -16 1302 CIB
379 -1 187 CIC
4411 -40 2202 CID
788 1 391 CIE
2743 -19 1370 CIF
6259 -29 3126 CIG
1307 -9 649 CIH
1488 3 742 CII
1389 -2 692 CIJ
2235 11 1117 CJA
5424 54 2712 CJB
1916 -13 956 CJC
916 6 457 CJD
2466 7 1233 CJE
3473 3 1733 CJF
4240 -8 2118 CJG
3091 5 1542 CJH
1603 -3 797 CJI
217 1 106 CJJ
5470 -2 2734 DAA
4411 18 2204 DAB
7595 57 3796 DAC
6059 -24 3028 DAD
1798 -3 895 DAE
1767 -7 882 DAF
1413 3 706 DAG
2925 -26 1462 DAH
4275 -8 2133 DAI
1754 1 873 DAJ
6651 -38 3322 DBA
2975 -16 1483 DBB
3623 -11 1807 DBC
13 0 6 DBD
1730 -15 864 DBE
1854 14 924 DBF
7712 2 3856 DBG
4938 -29 2468 DBH
252 -2 123 DBI
6924 -60 3459 DBJ
5404 51 2700 DCA
2509 22 1250 DCB
4686 -40 2339 DCC
546 5 272 DCD
172 1 83 DCE
3052 3 1524 DCF
5473 -41 2736 DCG
670 0 333 DCH
429 -2 212 DCI
2592 19 1296 DCJ
1177 -6 585 DDA
4901 -47 2448 DDB
668 0 333 DDC
1643 -14 819 DDD
7301 -55 3648 DDE
111 -1 53 DDF
2438 -6 1219 DDG
5827 32 2910 DDH
3451 7 1725 DDI
364 -3 178 DDJ
394 2 197 DEA
2052 13 1026 DEB
1462 -10 731 DEC
5231 -43 2615 DED
1490 -6 745 DEE
4592 -4 2294 DEF
2602 -4 1300 DEG
6508 21 3254 DEH
2210 4 1102 DEI
3422 -3 1707 DEJ
575 2 285 DFA
7378 -17 3686 DFB
7360 52 3677 DFC
370 -2 183 DFD
2520 18 1260 DFE
6983 38 3487 DFF
101 1 47 DFG
8700 -20 4346 DFH
2393 19 1193 DFI
3354 14 1677 DFJ
5188 42 2591 DGA
4538 10 2266 DGB
1814 -3 906 DGC
4443 -16 2220 DGD
2036 -18 1017 DGE
6488 -17 3244 DGF
7317 -31 3658 DGG
1555 12 776 DGH
3289 24 1640 DGI
3428 34 1713 DGJ
4761 -1 2380 DHA
601 -4 300 DHB
1163 -10 581 DHC
1932 -14 962 DHD
2834 17 1413 DHE
6158 53 3079 DHF
9624 -79 4809 DHG
3255 19 1626 DHH
3963 -5 1978 DHI
2469 6 1232 DHJ
1491 -7 745 DIA
5539 38 2766 DIB
6061 -1 3028 DIC
3772 -15 1885 DID
8404 -32 4200 DIE
2145 3 1069 DIF
1042 -3 518 DIG
3399 -9 1695 DIH
424 1 210 DII
5265 -1 2630 DIJ
798 -5 397 DJA
7324 40 3661 DJB
3601 3 1800 DJC
6024 34 3012 DJD
1461 4 728 DJE
1994 -18 994 DJF
5980 49 2988 DJG
7550 -16 3773 DJH
403 2 200 DJI
6396 62 3194 DJJ
2941 -7 1466 EAA
1129 -9 561 EAB
4751 -9 2371 EAC
1573 4 782 EAD
1225 -3 610 EAE
813 7 402 EAF
3522 -12 1761 EAG
9021 -36 4506 EAH
4020 36 2008 EAI
4800 8 2398 EAJ
4381 -35 2188 EBA
414 3 207 EBB
5047 28 2522 EBC
4948 -2 2472 EBD
1165 5 579 EBE
2939 -13 1469 EBF
165 1 78 EBG
6213 3 3103 EBH
9452 -10 4725 EBI
4557 -10 2278 EBJ
1597 7 794 ECA
8012 9 4004 ECB
4163 2 2078 ECC
2519 24 1259 ECD
4745 -44 2368 ECE
9087 57 4541 ECF
3192 -17 1595 ECG
7028 49 3512 ECH
1300 -6 646 ECI
1130 -11 563 ECJ
2885 -27 1440 EDA
9413 -9 4702 EDB
4891 -20 2444 EDC
5441 -17 2720 EDD
798 1 396 EDE
95 0 46 EDF
1320 -7 657 EDG
5286 -13 2643 EDH
4446 42 2220 EDI
28 0 14 EDJ
374 -2 186 EEA
7965 -35 3979 EEB
295 -2 144 EEC
1793 14 895 EED
8251 -21 4124 EEE
1620 -1 809 EEF
727 -4 359 EEG
5071 -19 2531 EEH
980 -1 487 EEI
603 6 300 EEJ
5587 -54 2789 EFA
4581 -16 2288 EFB
5266 22 2629 EFC
4479 -1 2238 EFD
3309 -17 1652 EFE
2323 19 1160 EFF
1525 7 762 EFG
3147 23 1572 EFH
5344 35 2669 EFI
832 -5 416 EFJ
1550 5 772 EGA
6642 16 3321 EGB
1105 1 551 EGC
3593 -11 1792 EGD
3492 8 1746 EGE
5317 -9 2657 EGF
6228 17 3111 EGG
8636 49 4318 EGH
5465 -3 2729 EGI
355 -2 174 EGJ
2514 0 1257 EHA
8054 24 4026 EHB
2413 -10 1205 EHC
7037 33 3514 EHD
1785 -14 889 EHE
2761 7 1378 EHF
2972 -23 1485 EHG
4681 -14 2339 EHH
3583 -17 1787 EHI
1056 -7 525 EHJ
4149 19 2070 EIA
3356 0 1678 EIB
4949 48 2470 EIC
322 0 161 EID
563 -4 280 EIE
3278 -24 1636 EIF
4959 -29 2479 EIG
2125 -7 1058 EIH
3274 31 1635 EII
1544 15 768 EIJ
3603 -15 1798 EJA
4327 -27 2160 EJB
3630 -30 1811 EJC
1433 -4 716 EJD
1716 16 856 EJE
4832 -29 2412 EJF
2222 2 1110 EJG
444 -4 220 EJH
3790 20 1894 EJI
1422 -4 709 EJJ
8849 -20 4421 FAA
3413 21 1703 FAB
8449 -51 4220 FAC
3191 15 1594 FAD
1415 2 707 FAE
8914 15 4457 FAF
2501 20 1248 FAG
1508 12 751 FAH
3542 11 1770 FAI
1274 -2 633 FAJ
3837 13 1916 FBA
1092 -5 542 FBB
3330 6 1663 FBC
1925 10 958 FBD
2258 3 1127 FBE
2463 22 1228 FBF
9087 51 4540 FBG
347 -3 169 FBH
