1
1000
4 237 1364 10
26 408 2517 5
48 684 2636 10
44 310 2840 10
25 706 1749 10
23 35 2217 3
24 315 2086 10
26 481 2069 7
48 938 3505 8
9 712 2192 6
2 886 1625 5
25 65 942 10
42 39 3669 2
20 682 2308 9
46 941 1191 10
44 645 3555 6
39 850 2939 3
14 301 3760 7
8 755 449 8
46 514 2085 4
11 379 1002 7
48 615 1674 6
35 273 1990 4
25 91 499 4
14 885 1402 4
49 855 2745 3
22 447 578 9
21 337 186 3
7 379 1068 4
26 922 496 8
40 379 3058 1
33 892 275 5
12 181 2997 10
5 265 2256 4
11 376 893 8
9 817 1480 8
6 219 2867 5
45 428 1641 8
1 584 2107 2
42 242 910 7
35 601 1652 9
22 961 696 3
21 938 2065 2
10 297 938 2
35 801 3797 7
33 869 2440 8
11 764 3089 3
45 356 1424 7
10 68 2688 6
10 842 1268 5
44 42 2974 8
15 26 1886 3
15 528 2219 2
49 919 2723 3
41 61 2213 8
48 924 1188 4
13 75 1055 8
23 195 233 8
10 964 3235 2
16 781 222 3
14 751 1261 8
35 786 907 6
44 550 3972 8
38 115 1270 2
13 820 2073 3
20 286 2522 1
45 966 2977 2
7 755 2598 3
7 105 755 2
10 551 2294 10
1 110 832 9
37 200 1555 5
9 795 2999 6
41 667 1547 10
27 772 1111 2
22 356 1714 9
34 700 3731 10
34 502 3670 7
14 352 2025 1
38 502 2341 7
24 548 64 6
10 259 768 10
5 515 421 3
27 866 2653 1
48 851 38 4
20 450 3328 8
23 713 1676 2
49 20 1881 8
3 973 1787 2
3 823 188 1
42 856 1067 1
14 948 260 4
40 141 2660 1
5 161 3208 10
24 206 3036 3
36 515 1146 4
34 355 2641 10
35 792 2180 4
37 455 232 7
40 629 418 1
20 853 612 2
43 133 480 1
1 860 2887 8
8 925 2548 7
18 537 1354 6
18 734 3450 4
7 29 3996 7
18 828 3699 9
36 920 2814 9
46 95 2237 3
18 7 1980 2
17 945 178 6
48 516 1260 10
24 194 2723 2
49 367 1384 10
7 898 3539 6
3 84 3978 8
27 543 1075 9
9 93 3693 10
26 249 2274 8
47 563 1216 4
23 573 2723 1
17 57 2665 8
27 384 2236 8
50 500 3520 1
12 846 3221 4
31 570 264 1
40 757 2989 6
11 480 1645 9
16 399 3548 8
6 753 1890 9
46 895 3981 2
26 46 2871 4
40 158 2775 3
16 738 1181 4
27 855 2561 8
44 530 1308 2
3 586 3924 3
18 588 752 4
26 567 1855 8
42 790 3847 9
9 134 653 2
20 267 2365 3
15 366 2344 6
7 900 3476 10
32 557 109 4
23 773 2964 2
43 122 2734 2
46 273 169 8
1 295 2027 2
34 954 1878 2
42 308 3567 7
8 851 3804 1
27 899 2956 3
43 113 2830 9
4 807 1143 7
38 269 306 1
21 787 2148 1
19 10 1657 1
44 937 3585 4
39 893 3645 2
1 59 3252 1
37 790 3646 3
43 472 437 5
13 236 1980 9
45 202 1420 4
29 169 2037 3
13 295 1418 8
26 278 990 1
50 814 1129 2
13 929 3875 1
14 542 2052 7
49 909 1438 7
23 396 183 8
26 980 218 9
10 341 1302 4
36 123 1223 7
20 157 2383 10
12 213 476 8
2 121 2592 6
13 940 2544 1
18 499 3832 2
42 342 3800 4
32 181 3313 1
29 48 3200 7
43 650 73 7
44 248 170 1
27 946 1124 5
5 270 1386 1
11 94 996 6
33 54 3934 2
46 191 1925 6
49 610 1648 10
14 323 2011 7
23 246 1293 1
14 18 3884 7
35 688 3779 2
50 544 3246 7
17 496 3709 4
20 645 992 4
46 30 1152 6
21 419 2153 5
11 252 2692 8
18 897 3348 7
2 814 1171 3
42 961 3914 5
14 920 1124 5
50 662 3852 8
13 433 3446 6
26 138 151 10
13 992 2895 5
43 401 2040 8
35 533 402 8
45 801 3883 5
8 532 3331 10
8 436 1782 4
17 87 1628 7
13 889 3081 8
7 716 589 2
13 145 1331 3
30 554 3319 6
46 945 1701 10
10 183 2569 8
6 727 2794 4
14 229 3703 7
21 441 2081 4
46 360 3295 9
41 379 1954 4
15 897 1467 5
47 42 2125 8
37 568 102 6
6 225 2226 3
3 425 3921 6
32 50 133 1
28 318 1380 1
8 496 1663 10
37 288 2421 2
17 60 885 3
45 985 715 2
21 897 891 2
1 102 2065 4
18 844 87 6
32 909 316 7
18 72 3238 2
33 179 1245 7
8 994 1586 3
20 665 1830 1
13 393 1520 8
15 754 3391 8
16 554 2108 2
35 472 774 9
6 660 725 3
32 990 1035 1
44 714 1208 6
15 84 872 10
36 81 3870 4
19 89 322 9
9 915 3159 6
25 668 419 9
41 165 2405 5
9 575 2741 3
46 110 3897 2
10 671 704 2
24 266 1680 10
40 847 1186 10
7 1 3244 5
1 326 978 8
20 875 1107 5
34 547 3765 2
47 799 3402 2
2 511 990 9
7 117 1041 6
38 755 40 6
44 667 1246 6
16 836 3763 9
44 487 1755 6
41 846 3394 9
41 413 767 6
3 391 3314 3
25 827 3598 1
29 856 1914 3
48 571 3570 1
41 865 1094 3
37 675 2872 3
2 412 3635 4
47 2 3531 10
39 910 2379 5
38 556 371 6
31 579 1313 9
34 362 1004 2
42 458 2314 7
6 550 3015 5
18 635 2465 7
29 837 1763 2
43 639 1946 3
42 738 3146 10
24 425 2051 6
25 993 526 7
12 109 704 10
22 193 962 10
2 792 1795 5
23 464 921 4
38 1000 3118 1
8 868 416 3
29 455 1674 10
15 207 3389 1
47 925 1478 10
3 742 1574 2
48 446 1073 5
48 44 2881 10
23 918 2231 3
14 676 1633 4
12 753 3133 6
44 38 764 9
4 17 1437 9
8 373 2862 3
27 507 3170 4
