1
1000
44 16 605 9
95 24 48 4
91 95 61 10
77 55 53 8
20 58 818 1
81 42 864 3
16 29 60 9
85 51 229 9
98 58 598 6
51 40 586 9
95 72 918 8
6 3 205 6
86 62 907 6
7 89 525 10
36 52 138 7
13 71 323 7
59 15 527 1
45 13 704 2
84 92 4 8
16 49 469 2
18 65 221 2
12 46 53 7
48 73 520 10
29 62 244 2
93 98 663 2
64 95 950 9
45 55 983 9
88 85 657 3
93 15 645 6
47 5 530 4
74 99 927 9
52 4 130 4
25 99 174 7
9 8 336 6
10 70 245 8
47 21 396 8
74 62 421 9
61 62 130 7
45 48 837 4
80 6 426 10
98 3 204 6
13 32 849 7
35 90 640 2
24 81 716 1
66 69 460 2
43 11 510 8
97 44 163 10
50 29 584 8
85 42 921 2
8 92 902 8
92 76 14 7
79 83 43 9
72 35 673 2
60 95 5 9
4 37 25 7
48 69 823 1
16 85 501 3
34 12 227 3
11 92 151 5
76 62 973 9
96 51 925 2
17 65 360 4
85 94 471 1
7 55 91 5
13 69 239 5
37 81 258 3
55 27 332 6
35 31 710 2
41 55 967 1
32 61 172 8
49 60 811 6
26 100 112 7
93 51 686 1
62 73 888 1
44 34 428 10
62 60 617 2
4 82 270 9
35 58 797 5
21 25 174 8
94 41 145 6
95 72 780 10
89 71 105 7
37 2 78 5
43 60 67 6
11 10 819 6
59 27 350 7
4 25 999 10
5 22 810 10
3 75 151 9
26 81 495 1
76 7 323 6
52 94 135 9
87 52 254 9
71 92 331 10
51 1 319 7
69 44 544 5
92 55 223 6
86 75 152 2
97 42 754 10
35 17 809 6
80 97 62 9
24 2 552 2
32 73 845 7
99 52 37 2
79 47 356 2
1 7 766 6
59 68 579 4
37 78 501 3
49 88 802 2
59 53 201 9
65 66 337 3
61 70 638 4
38 9 286 2
48 4 582 5
28 2 125 10
28 38 918 7
70 19 315 8
23 86 945 6
27 69 474 2
33 100 6 3
43 89 348 7
87 3 275 9
73 28 345 5
98 22 400 1
43 11 513 2
77 31 332 9
73 28 689 1
29 10 241 10
20 79 623 6
46 70 961 9
24 96 214 9
49 38 479 10
59 40 834 4
31 94 614 6
99 21 532 6
19 17 243 10
99 30 613 5
62 57 348 6
75 41 460 7
13 20 231 2
75 27 224 3
95 11 674 6
44 7 109 8
27 58 280 5
80 21 584 9
64 9 639 8
60 49 107 10
10 83 883 10
98 14 617 9
70 44 61 6
90 18 186 8
21 64 186 5
35 17 53 2
27 2 854 4
20 84 674 5
21 30 375 2
8 95 925 7
99 32 802 2
46 67 67 1
53 26 455 10
4 80 222 9
40 22 821 2
17 67 465 1
59 44 743 4
99 9 229 9
51 46 724 6
70 98 936 7
