1000
885195 264128 194517 749836 117912 12336 33870 308371 752849 19038 981504 229474 687015 460115 189942 188601 289686 934935 489411 803988 659561 325338 301013 473563 608188 989136 471730 340966 67719 237345 204495 873821 769005 969208 273786 365992 249424 851761 962731 49076 793537 331833 930770 334892 100113 396278 757639 560992 737045 373483 874606 936787 207258 597289 629744 298940 954994 704568 851483 53601 786656 548920 959735 536460 401744 702256 422379 151886 588373 418307 520626 969088 843347 680938 97534 238111 321609 197166 236607 807103 540034 869590 254623 769292 370337 710118 166818 127614 190198 314475 728404 295816 602364 940883 615239 373798 479341 230083 959168 349339 114268 275281 524281 655506 34273 211980 995169 532829 974737 94648 181988 608714 280667 836581 129531 533433 589607 303196 126298 685551 248869 813753 101837 456155 506884 743459 791555 903101 553999 331148 88149 522319 198311 822927 797110 702012 294298 32188 135373 541931 180690 276291 637059 413768 333342 334598 927163 525994 199649 417105 406587 950587 105561 535485 968347 940493 979823 206336 28518 34045 222534 503226 184366 876056 426185 677954 849569 244048 468341 225915 804265 45316 265736 361699 539912 94984 896199 776949 884375 720148 530689 984086 287268 886985 485796 94610 332417 737898 582439 60300 676807 884969 985568 630254 956364 794066 873137 833348 624855 313761 110292 237268 603891 904498 452735 867070 387414 110097 280951 226354 170212 45959 395028 853600 94615 339823 203459 934350 407506 88497 751111 671417 894101 644082 140972 602007 166417 784768 700433 871397 764697 63704 821273 795314 477853 166708 824764 528475 283991 175913 999182 341767 44163 764076 372859 673222 607941 362088 607482 437961 310504 533337 991572 995802 622017 829220 230117 460851 948007 569411 993024 627269 901188 122962 945978 508559 750083 488826 398641 23415 694080 283548 613420 306435 266976 549243 874950 59698 495414 328165 562267 226331 609752 415427 348644 204243 425050 779786 746197 556311 25294 805796 573841 963045 424537 455407 1258 362664 729903 978206 665636 936931 862253 372965 947881 871274 616858 297010 777736 980185 343641 898993 504311 640398 756603 782693 775030 632482 372975 769113 122644 266857 243539 52404 987745 246487 580980 275513 635786 423316 323012 988990 572869 719520 766529 42125 26379 68678 544973 549936 188777 616256 273935 13766 275791 327998 18513 279516 578557 365987 382224 717691 966013 257309 97458 22179 711695 616126 411860 898830 560644 17044 373655 322464 453827 10941 564848 363683 959985 433304 828253 112119 492781 752086 662035 719358 236136 843937 135387 285271 944881 643472 541895 597185 988558 176148 644975 537624 440804 800038 206613 295741 634740 886348 195568 266907 346154 615521 948201 769925 55195 561256 464377 286372 419567 15733 146823 61788 988170 65511 904365 406920 929428 854393 374539 614457 405660 931299 754979 380188 828123 452568 416055 379107 243236 887538 115457 909529 193255 933927 313759 847569 271126 101541 627090 389469 581568 154802 487641 980545 711740 850949 294023 862790 757609 25460 247870 432706 431884 321281 264800 888751 70292 996540 476424 198260 570357 383510 146827 136109 858103 664875 589212 2444 387164 885038 473118 803317 960995 525866 307826 648093 52615 715040 321384 869548 956813 180780 17 27074 15793 379819 174108 227242 595394 147738 266955 703466 800790 83593 877617 775319 747550 628993 308822 196727 2907 518032 209134 342054 255346 717108 630872 217885 403929 576543 327989 936881 23721 331801 713278 627470 548958 727109 161837 395209 437544 857983 523613 210762 602664 579370 675213 9324 138249 887988 444171 416550 279512 354597 587231 621887 888469 230931 775268 574263 301936 455378 149103 274505 416055 462100 178292 790925 861689 935661 134467 331225 627320 443631 628219 292620 504827 422576 356701 263217 92487 988217 422264 698159 308186 754174 280587 6851 357755 959453 874294 929747 620300 383690 746577 977042 387101 553864 237053 354872 351077 875783 910817 241205 731970 941881 791410 834154 252524 637116 573307 435326 767398 841698 739121 111331 85142 726623 588901 604840 541805 41117 345814 697642 691278 211828 130429 132986 323818 173671 428319 215610 853144 826242 149351 895160 129004 935719 611488 241410 811569 302552 665171 516255 145194 69401 454688 884348 731007 112943 151870 957141 467414 8809 680277 704854 985512 802157 366536 537821 362277 486283 484450 140557 463015 617303 734641 209885 814918 372991 756684 185078 904872 432727 618362 43127 155047 271239 20399 844149 913420 604718 706749 210075 210883 43549 198460 808077 19271 459480 704600 87503 228037 64924 689459 396633 386943 452940 930721 327716 464142 430096 160719 569669 524147 659426 689630 607607 94017 61386 793942 321499 529094 312533 394602 410895 779550 205513 868349 71974 851857 113928 743844 103834 519347 651675 132681 433262 494247 958970 598038 643872 417141 71402 335099 855151 487990 653296 585890 979798 290556 203831 828232 758792 657147 406630 538703 425351 266861 180484 60789 430387 929094 82982 343468 481650 814982 296578 263081 773370 961973 753569 146861 295288 870411 766874 547783 861598 605475 902554 586486 54436 526189 284057 973486 116869 112007 263413 992354 731726 912669 25743 726939 700798 827653 980623 616057 863792 224117 641172 232018 396550 888330 414913 85476 2806 877853 294225 601395 761054 148212 511839 646676 816339 546867 473558 777132 562138 424355 115787 148613 218697 6639 961643 786476 222624 450530 305670 336271 968899 981346 427548 587988 772552 945231 736422 967766 249364 255105 517547 833652 831085 93525 85343 831786 349170 163264 982695 821239 665790 803824 413567 887105 852088 943910 370161 740196 968164 747896 916597 703026 457937 237501 87322 238063 239463 506090 718601 445368 822741 515860 779127 982564 472646 689232 173149 801635 328993 554595 928001 580540 305357 386175 159748 753867 409879 403066 33889 441118 643719 381211 148221 875689 432038 246911 726539 489083 392738 381838 485696 976575 148068 142174 54239 728127 526258 762719 642913 84146 615996 859355 982241 845271 643065 606880 733162 66584 341923 568315 212220 480624 538346 449604 287240 53995 492488 337742 945149 695399 15785 808789 868634 215066 87649 613806 865103 360662 816265 257642 555400 479490 387907 915261 669685 403331 847734 607174 31799 190476 647978 407579 627135 673855 246173 616994 303480 878649 308697 582484 158487 369629 360981 504826 853567 748220 310403 244497 644672 500855 295321 728278 166599 705983 620729 135218 24192 152327 821269 301093 3619 655001 17387 118495 504667 594110 136669 800265 263536 970185 301622 82440 960446 643455 542245 192614 704079 665352 966449 487175 418748 859528 585263 157978 709577 317348 526409 765868 453094 440761 554975 475203 613156 43200 176196 9289 957417 339064 898349 625245 313937 959637 562134 519450 76983 800582 869430 135029 279654 28291 852455 731024 414206 680816 170676
1000
429 565 395826
218 602 154149
450 924 295200
291 552 368447
53 852 465825
826 874 49544
189 954 744337
287 615 570164
359 391 576821
547 853 357519
96 518 284694
340 620 214447
404 700 514323
191 367 272576
48 700 803072
435 528 808475
127 609 983644
10 291 738454
371 759 407409
94 637 75284
83 391 103878
53 187 733826
184 498 998818
127 381 458408
120 224 189305
375 882 780307
331 989 995200
297 354 737537
238 979 984033
123 936 956190
54 905 835783
227 734 35184
292 455 775472
965 979 114505
373 535 344612
291 779 522739
373 842 502382
235 513 697814
68 795 551882
755 785 697956
248 428 309618
241 815 137822
254 311 436067
60 177 571226
318 894 647845
665 830 382606
107 224 439091
258 389 698603
189 433 900288
221 939 942863
367 603 616384
176 544 477300
260 335 524842
128 705 106877
534 939 999437
464 645 528130
10 490 368873
439 878 786274
245 646 849754
576 822 65756
29 475 791165
662 928 334005
375 411 554916
149 345 342575
534 642 371751
395 577 956601
180 916 653779
269 476 371375
697 821 254063
19 883 919589
393 858 910743
449 521 998006
125 517 351430
35 983 726202
816 980 219472
545 607 197752
581 625 869515
136 328 498302
128 563 275571
21 933 422121
244 429 95383
254 390 360802
363 538 552903
759 775 898869
175 417 777489
109 132 947352
274 695 570413
778 980 379667
372 606 68161
151 350 596701
339 897 739773
282 486 426609
193 729 945190
74 356 224751
560 714 863666
105 776 381530
257 851 847744
308 829 851145
14 997 687465
325 529 996776
362 867 869427
945 986 872647
493 927 777929
343 547 402163
183 269 878105
459 710 364178
107 531 666116
327 911 894843
443 560 846119
593 726 450691
102 947 53408
374 761 430436
328 889 955488
135 811 830450
171 809 829588
588 915 226542
384 711 884044
71 636 340230
360 794 952447
66 123 219412
210 845 698811
244 622 735487
291 304 850607
181 433 68359
282 322 354037
527 631 892331
81 274 967446
425 985 318671
431 533 721312
286 909 851274
488 962 776266
17 233 561223
16 280 257980
20 139 387759
538 622 921493
35 997 731704
252 663 94754
102 245 83391
411 947 560353
461 537 330370
386 731 959085
161 345 590269
97 627 885742
662 835 633903
404 549 476031
266 388 138945
372 373 607114
519 552 562691
26 828 731507
251 754 173552
441 446 896647
32 352 416754
397 604 487516
673 775 84733
393 696 846639
202 996 532235
748 784 715365
399 682 349349
552 570 592713
427 588 247131
485 618 25841
199 768 856020
122 403 176646
105 621 843786
52 667 328959
325 675 457329
29 349 597678
97 813 74399
286 482 469344
758 873 373663
561 685 30899
27 925 124729
727 938 132466
89 536 129999
186 416 220160
403 443 796041
389 806 841004
22 339 163096
336 941 849361
542 955 578274
130 244 42305
373 762 679234
331 569 44115
331 427 867976
402 512 848426
679 716 662905
79 366 87226
119 460 161098
654 943 330532
549 745 727387
431 769 302642
637 786 425420
179 597 85646
55 845 879012
392 653 393033
868 921 674967
30 745 743586
555 764 954882
521 994 119945
831 857 403254
597 786 508248
243 422 447021
81 403 665149
104 471 574547
715 858 994281
367 833 125206
935 970 431596
107 486 217577
739 967 588745
648 656 866014
241 732 693431
128 912 887132
342 434 600469
572 588 481374
490 729 772431
379 584 891599
433 933 340703
26 122 148958
689 926 93346
123 213 796375
84 807 166881
79 832 838746
30 280 698055
879 913 131059
621 830 397971
799 973 456953
307 790 191350
99 931 216741
508 827 47168
846 997 552674
512 701 71835
273 693 965077
470 735 804302
12 527 184887
360 633 347169
117 810 442319
191 972 67372
46 849 650858
42 801 548218
437 918 23725
371 682 383586
177 213 335748
202 287 384655
94 130 905927
538 938 38932
38 222 660644
58 446 163812
57 674 484350
616 919 23370
429 642 379336
499 865 810326
123 443 508312
180 426 76948
653 935 927697
236 635 870799
480 892 924490
34 161 717726
552 988 368942
310 859 418054
503 622 292036
407 419 457523
316 550 715073
664 777 384200
21 784 212631
549 887 584812
474 758 136424
217 976 988243
41 754 675206
139 746 298730
437 936 350399
484 934 306452
312 798 147467
423 615 894135
473 524 57017
488 985 769169
671 888 97316
128 416 934185
379 795 396446
170 501 141168
558 858 798682
274 351 90266
166 418 127537
651 766 870330
503 551 737910
289 364 67391
365 703 58298
608 957 878868
515 730 618126
516 545 313042
810 822 497611
510 890 371223
797 829 392000
105 329 515402
269 957 24756
76 795 670326
411 830 333592
510 737 607978
259 315 317284
392 600 333348
241 440 777698
469 780 842790
413 625 553705
216 837 412747
164 435 305172
299 481 774582
368 446 192699
231 370 147966
103 824 185741
127 998 879184
43 458 545067
140 835 342270
456 878 590741
645 948 825439
354 983 247204
155 827 651235
278 852 949923
238 313 941156
571 628 869780
254 322 477845
122 269 154120
493 790 786234
87 770 708658
32 707 785669
109 898 578903
219 759 692571
639 959 890661
188 991 658645
290 292 490760
371 792 611213
46 769 12328
240 527 617039
617 656 337101
60 972 362781
700 800 670021
317 533 526893
904 925 91692
143 526 375101
404 703 705181
295 889 771364
108 801 262945
62 940 955482
117 896 768831
10 770 300286
409 832 916057
279 647 702808
79 815 16592
297 809 373230
426 444 42988
290 680 645201
223 897 176186
446 527 322787
585 899 288144
202 379 495548
58 72 16227
814 930 180195
8 161 485731
124 590 985403
527 825 284361
77 369 44188
150 993 262626
531 668 818802
357 856 418957
577 823 678404
455 664 958035
65 568 16048
318 603 889908
237 283 463689
317 766 746563
837 838 181607
72 623 303547
60 383 336009
526 589 627687
229 610 799763
335 387 105989
394 916 673335
118 372 450222
257 322 757269
209 486 161451
453 635 385936
378 784 473767
241 241 588377
235 862 799451
82 363 122139
213 854 773541
167 453 294420
289 774 903761
523 983 908096
1 611 524291
278 744 866270
410 480 602389
30 499 376065
159 456 903175
58 794 276295
352 655 594524
28 340 985856
834 879 655129
216 891 622745
204 959 973139
552 972 488108
278 628 23306
412 885 472806
253 608 592941
514 890 871674
334 952 900208
107 918 346082
258 943 913942
26 531 531021
257 258 399667
790 812 518191
337 457 558281
290 365 156058
2 39 497556
756 777 517098
908 980 227780
521 607 663465
191 582 991558
687 713 994187
67 321 34646
15 362 79854
211 811 368787
91 703 192441
306 368 758826
311 371 199398
162 457 433204
80 814 898555
182 431 458053
169 831 865835
509 722 851503
93 717 464390
