100000 100000 7044 1366 29290
23911 40117
23911 45927
40117 45927
45927 47066
47066 87708
87708 70529
70529 2117
2117 59947
59947 41086
41086 54328
54328 10280
10280 672
672 25879
25879 81439
81439 35173
35173 13764
13764 36376
36376 86969
86969 72731
72731 97323
97323 57419
57419 15422
15422 78500
78500 99085
99085 60177
60177 8458
8458 9322
9322 98233
98233 90464
90464 83069
83069 31503
31503 11775
11775 32439
32439 34741
34741 24921
24921 89593
89593 7447
7447 90607
90607 54567
54567 27198
27198 48971
48971 5325
5325 32972
32972 30572
30572 96560
96560 9060
9060 26492
26492 65768
65768 36400
36400 40376
40376 94937
94937 15355
15355 84893
84893 45179
45179 22563
22563 10768
10768 11164
11164 62646
62646 83320
83320 83024
83024 35230
35230 98547
98547 72325
72325 18673
18673 31811
31811 95618
95618 63659
63659 28466
28466 24439
24439 39579
39579 676
676 99324
99324 58409
58409 43376
43376 35432
35432 81225
81225 26009
26009 53938
53938 23783
23783 95107
95107 27616
27616 92064
92064 7941
7941 55781
55781 18947
18947 93496
93496 74528
74528 46049
46049 7657
7657 45524
45524 58271
58271 77349
77349 82214
82214 24160
24160 42911
42911 55803
55803 85444
85444 27741
27741 32907
32907 78247
78247 4378
4378 65835
65835 74048
74048 62980
62980 42968
42968 11818
11818 25906
25906 19479
19479 31456
31456 78340
78340 42635
42635 76561
76561 46150
46150 84375
84375 38717
38717 36839
36839 33414
33414 68158
68158 82978
82978 63757
63757 55915
55915 43403
43403 52392
52392 62783
62783 91220
91220 77190
77190 2558
2558 22667
22667 53795
53795 34505
34505 59956
59956 29047
29047 86845
86845 94286
94286 7788
7788 45693
45693 69704
69704 29249
29249 75242
75242 74949
74949 57353
57353 21440
21440 72580
72580 70752
70752 60166
60166 43036
43036 25230
25230 66759
66759 70076
70076 81783
81783 44318
44318 87617
87617 31000
31000 53647
53647 72820
72820 77908
77908 68914
68914 23522
23522 93370
93370 20544
20544 57825
57825 12694
12694 66816
66816 1546
1546 82402
82402 78064
78064 45588
45588 45055
45055 97798
97798 20136
20136 63619
63619 28173
28173 4117
4117 83465
83465 43455
43455 19393
19393 14524
14524 94730
94730 55681
55681 62368
62368 87177
87177 72861
72861 88795
88795 97806
97806 59803
