16 256 5
27 2 16
46 9 16
79 12 13
40 10 13
30 11 1
66 2 16
48 3 2
76 8 3
24 9 10
79 16 9
25 13 10
59 15 11
11 9 3
36 10 5
82 6 2
11 14 5
56 13 3
6 10 5
28 7 1
59 10 6
52 2 3
31 10 9
66 12 8
22 6 2
52 13 12
70 16 3
59 8 5
28 16 10
90 12 10
36 4 1
69 13 9
16 11 1
68 1 15
6 3 6
31 9 5
3 12 6
30 12 3
76 16 13
60 5 13
62 3 14
53 15 7
72 10 13
83 6 13
49 2 5
48 10 5
24 15 1
20 6 3
15 6 2
15 9 2
37 2 10
4 11 4
83 9 5
94 10 3
64 13 9
63 11 7
54 11 1
36 3 9
38 8 13
83 9 8
61 10 13
60 2 14
80 16 6
9 12 2
99 15 1
98 5 3
90 8 6
75 8 13
59 3 8
7 13 9
96 4 15
61 8 3
45 12 9
6 15 11
23 16 12
25 5 9
42 2 3
49 11 1
7 13 5
96 15 1
24 1 4
96 6 5
18 14 2
42 10 16
20 9 6
78 16 8
68 14 13
41 4 1
51 10 8
96 14 13
7 11 4
38 4 7
74 14 8
14 5 13
54 3 9
40 4 1
59 6 9
71 6 16
76 16 10
69 6 10
70 9 13
23 2 12
53 11 1
23 12 9
52 4 7
92 14 13
73 2 5
50 7 4
26 6 16
99 1 11
83 2 5
8 7 4
79 15 4
72 8 5
6 15 4
24 15 7
40 9 2
45 5 9
70 5 13
40 5 14
45 13 9
25 8 14
52 5 2
82 16 13
82 7 1
24 9 12
38 16 2
59 8 16
32 3 9
66 7 4
66 6 5
61 16 10
33 11 4
7 3 10
99 9 8
15 16 14
81 11 1
60 10 2
1 4 1
32 5 3
81 16 6
3 3 16
51 6 5
67 8 3
81 12 13
86 4 15
98 13 14
99 16 13
4 2 13
9 15 4
8 5 10
51 9 10
39 9 10
94 16 5
89 5 10
35 9 5
17 7 1
61 3 5
25 9 14
38 3 13
77 8 6
62 8 12
94 3 6
8 12 10
41 13 5
70 1 11
14 13 14
72 12 16
61 3 8
75 14 16
92 5 16
62 9 14
70 2 3
92 4 11
57 14 12
67 14 8
71 4 11
10 14 9
91 7 4
33 7 4
95 10 5
83 15 7
28 15 1
56 6 8
59 7 15
39 8 5
18 6 14
76 6 2
45 14 2
2 12 3
47 13 5
53 2 6
3 5 6
89 1 7
76 12 6
78 13 5
27 10 12
42 3 16
12 13 3
5 8 6
6 3 8
24 5 12
55 5 14
30 4 11
85 10 8
12 13 9
46 9 3
60 10 13
43 11 1
63 6 10
19 14 16
86 3 13
77 15 4
100 5 10
92 10 2
93 3 10
91 9 16
1 3 16
21 4 7
45 12 16
21 14 3
70 4 7
25 6 9
90 11 15
62 13 8
19 6 8
95 16 14
71 12 16
13 2 12
80 14 8
82 13 16
80 14 10
99 10 12
2 14 12
5 13 16
50 6 10
28 10 5
88 9 2
65 3 8
34 6 3
75 16 12
80 10 16
83 6 14
9 9 13
83 7 11
71 13 3
81 7 15
78 13 9
1 8 5
26 11 1
19 16 13
66 14 3
11 16 9
62 12 8
24 3 14
67 10 9
80 14 10
+8
+9
+13
+14
+16
