100000
-282947285 -824673983 4075
-853928283 -606256406 9666
-138739177 -763707999 3764
-533099096 -550496243 676
-516862573 725864175 550
147521749 -543877687 6981
101065261 457730381 7568
955336534 -17837615 9010
-127099524 619606312 9650
502461295 843133948 1245
806860754 285651977 741
202006559 -579706452 4560
832079231 462889810 6346
-902913893 32988365 1108
415008073 983092089 6342
484203679 -78776258 9906
-931162724 909720152 717
956320838 -122563446 7674
690218755 -681273289 7276
7927533 -870714362 7252
-790567313 711907478 7756
-195594144 -164423199 8884
-840080990 -954204496 4532
361901512 -999366082 3025
994188367 -25481956 8960
587732774 300598832 471
373708873 300598832 8863
-468116074 -326867555 1628
507130881 495259264 5441
-145442184 157310618 6657
-178218611 583887438 305
242371970 689952861 6555
-388974008 -428125906 7568
-37605991 113055790 1761
208653695 80128302 1891
-161837184 -675821088 1302
375298123 -847516222 1534
-713609356 494296571 410
118281894 -720929795 9138
336445578 -278764461 1485
65640932 -742514560 7907
640846707 -482425657 9828
933592111 -157362262 2925
976065724 -964453208 3376
-897411868 -669544691 5944
-205591575 173706002 8891
632166073 -763707999 4522
326178903 -882635508 4132
632166073 164165409 7853
486132758 540533417 3822
-18555551 -91451757 9729
-372598176 615990641 8309
-817455026 497556073 4772
-296429472 -323498634 9073
-975509051 -127944183 9616
53010453 69866389 9006
346720726 697350972 4052
839743563 489852142 8315
-965690654 -72965798 7525
-949652880 162573004 3586
599861155 915112531 4039
-398942627 939797135 3385
-252062903 -561696456 3095
48202816 655182973 1015
641823635 518522757 3820
484203679 -637243618 9785
-485031576 -255161784 9742
-252585274 -523131123 1334
521711157 -4922978 1125
-753444014 658148446 3184
860901194 -75558732 822
-395130011 -409833937 1901
924865694 -1544306 5754
743615922 315450092 3317
320190225 940351551 4369
-178692644 -2844514 4092
-292338832 308467212 1509
-578346066 484968871 3923
-297925385 -543877687 418
359856605 -85425315 1131
326178903 -540147019 500
435508139 459630031 1803
507130881 32988365 1730
-343048181 285651977 8963
-180309093 -620537603 6203
148638548 -326254820 2416
801372660 -689864118 4798
-320240582 65925556 5664
-195594144 526029047 8655
958197040 -108961822 1321
-412753693 -834035628 5111
653488323 -523131123 3574
-332445377 865748389 4187
-46963869 34487722 3026
200002129 502233577 8929
774219377 -410456729 5673
321658590 -180628268 9375
-658800027 755033596 9179
134541291 820204610 2468
214470427 -917177937 6899
-462794916 526029047 1340
-592740407 -687400377 8248
-32127524 329596656 2974
230990250 -763707999 5394
318435094 925036002 73
-304998049 934322296 5519
725828363 -498612066 5552
-193222752 -756267434 263
62409989 -137614817 6257
-280158933 -811266222 8861
-862762751 305267341 652
94407230 -176184567 6040
-292338832 595584975 3843
-754687225 710420710 4417
-523534710 -291242407 1326
699845372 896907104 3726
628785561 -370601295 2641
95229358 69866389 9680
198792735 -435842546 6544
-836052744 725864175 1864
-462110684 -497617879 4385
-873330901 -79813879 2991
515731471 -39716639 9331
203882298 216476815 9703
-605036105 -474396314 2447
945885557 844883068 5356
-978041604 232844920 6493
336445578 -541221340 7584
-723248351 375063920 3209
-410968218 571151168 150
-398942627 285651977 4198
-24354900 -497617879 445
-871335076 -254980365 7217
326178903 748105066 5472
385077631 -238867983 8618
-393621510 -339092621 4860
-906744014 140118715 9439
790805185 -373712345 7010
-835865341 379411178 3674
-840080990 120714490 3438
-418986193 -947024393 4589
-377899289 283618452 4184
736000118 809191902 3562
97269878 452933610 5657
-648172782 355375465 7257
556956133 625059375 6033
-684658326 940351551 1413
309782673 -967985982 2135
995796966 752571881 1702
51022000 528222218 2305
981998742 333687312 8853
484203679 -350396971 4053
-46963869 920790234 9099
-885902280 -238504192 7887
-534346540 528222218 3243
-836052744 -107473815 9637
38832074 -967985982 130
-462251380 358289528 9544
-548146736 -611172692 9613
357348209 574893362 6924
706094613 911656525 5706
-986798763 -253862095 4666
-885902280 -759341521 3922
-140204704 78832863 7348
276934223 -519845955 3526
995796966 690335848 7978
641823635 -963031318 3656
324917167 917915710 9275
-343048181 -539801973 4380
113991999 145992042 5647
306909421 -430721629 8783
776650368 428634831 4115
731360872 142516378 535
-957024935 -674143567 7268
801372660 165969864 6364
-235730132 -75558732 4880
-62104082 703761437 8006
-417075880 -185727053 3658
-9979738 194386713 8503
-252585274 713033531 3229
-324108487 896907104 4475
-343048181 327833852 675
242276279 -430974226 5917
-782345427 -295979666 6359
658268677 917915710 9100
-435603523 935472375 3288
585806236 770540018 6830
-864361257 233977048 7504
-277916716 164789337 1253
-891435429 752571881 8885
-320065127 20640279 4320
326178903 68458537 205
593245571 844883068 675
-417075880 -17837615 2568
-495872554 -756267434 1354
-904289455 710867164 6249
-418986193 -834467209 7787
878804098 -926175164 6917
-372598176 -185727053 7834
846494925 -435842546 8688
-60959292 -118950135 6945
381360154 142516378 2980
-573106477 679444628 6496
443682091 -568505124 885
-572328769 704079155 1953
-57926793 -94909804 9873
500691477 917915710 5840
-292338832 -323498634 6316
-337718848 290903050 1610
456971210 135100579 2716
-897411868 -981396868 3252
288396892 -122563446 7424
974033465 843183414 7278
38832074 951409368 9223
-18555551 546315517 3976
374048762 -519618554 8510
901762269 -982620691 8340
766057365 -145656182 9707
198792735 -714969150 1932
555348851 185419808 8265
359856605 681650630 3110
-60959292 -180019002 4611
-435603523 -302291887 2278
875158202 285651977 8212
-285968378 -477963972 5203
-145693826 948573862 526
-139250047 994859498 8157
-468116074 518522757 6795
431597356 358289528 30
171041959 -723351459 4753
970142316 843133948 1359
-259881996 87942942 6394
-788691861 690912387 5901
153650122 643726334 6755
132666338 -784538084 7676
-820917610 -654048846 1316
782059495 -477963972 7931
-224653306 -85425315 9856
688760575 -85425315 9624
-935008788 -91451757 4381
997717396 -804580750 8198
-684246827 -550496243 9015
-579753663 -823688399 4957
-411443846 920790234 1201
609354975 668596988 7537
-1804967 267514505 5164
-343048181 953028578 1223
415008073 81565408 6939
186143921 -502510208 5044
-215298725 -763707999 7478
-388974008 282131358 6838
600595365 -410456729 4030
372746255 489852142 2007
420946811 -944284380 50
30661577 494296571 2143
461120723 323257823 5936
153650122 -289470931 6891
76589551 -620537603 5518
929592861 100537981 9020
839743563 -350396971 3162
-485031576 418236261 2641
-139250047 114067850 8095
200002129 -145656182 8919
603283737 911656525 1561
-796502525 -519845955 9472
-165895350 -648616287 8060
-199655013 339857137 547
-88984793 -979376042 352
62409989 540533417 6035
929592861 165176940 5888
744180713 334468470 4099
658268677 -180628268 3364
-107144390 301566791 6025
71562520 -13579437 1068
-965690654 -634448468 4993
-75232342 831097006 3646
420946811 266354586 7188
-579903004 -1544306 7858
-391256746 -550496243 7129
557828077 -917002395 3981
-270472709 -644469017 1226
-667281786 787435090 6411
71562520 -320275386 2123
357348209 157310618 3729
-506108098 510460231 1623
-930543776 -302291887 9186
171041959 902716491 7756
237202817 -275855088 4881
901762269 214001109 6729
-887409683 229158822 5735
-788691861 350857850 5781
444203955 911656525 3750
-504728021 69866389 8163
-853928283 623594641 1150
-782345427 -79813879 9875
-670941446 -616215891 9710
361901512 -677383695 74
-437269696 186112748 9949
788860010 -268014947 9669
940580089 -269653141 4378
-726202882 172011590 875
443682091 -871032819 4353
-752427345 -847516222 4690
-156704963 250129683 1280
788860010 78832863 2371
688760575 -406636424 9689
-484301856 -606256406 8416
-389046679 -954204496 5673
-388974008 -649744978 2021
-753444014 537902684 7881
974033465 -291242407 6894
-46963869 -80079561 4996
-552935221 -687400377 8712
-902913893 -752801340 5673
-91480363 808458464 7195
-495427420 595610484 1154
202258799 -72965798 6214
-303077343 283618452 1460
562484066 917915710 268
588746282 703761437 7128
-667281786 571289655 2223
-750364362 514647040 6026
823212438 -370995350 5722
830044995 -523131123 1808
-395130011 -519710186 7316
-199655013 -523131123 1230
846494925 -60039432 8417
-398942627 -94241214 1640
-579903004 619606312 7932
766057365 690335848 6584
554902523 625059375 1043
242166718 305267341 9409
745796394 929621952 1682
132666338 615990641 3075
290220374 323319528 8803
-462110684 847381634 8449
766057365 852597739 6708
385077631 84351585 5392
-677582183 852597739 2171
-731712580 -18027120 6354
-677359660 -830206964 4214
745262886 241112925 4306
-409309355 -123998677 4214
-46963869 -406636424 3985
148638548 -616215891 9133
112146941 418236261 2433
300584887 -387385224 4694
860901194 948573862 1967
-871396420 681650630 8661
38832074 -254779032 8503
-754687225 858256145 4367
-485776708 -975541629 1907
274684164 -302291887 60
97269878 357634387 8869
742195767 -56290324 6730
-524590619 984136690 7623
-248959048 -677383695 9028
-826268461 -283207497 2127
461120723 234812484 7091
-960344885 624711990 7463
-495872554 -308069367 1125
-340171206 165969864 7596
-541613550 -241109217 908
208370227 221807394 1445
941043086 -391392334 6200
276934223 -542766725 9623
-995948801 908862009 5000
28254867 282131358 2631
-127099524 932809740 1549
-8891200 -416125915 4545
-723817788 80128302 1120
-592869884 770188411 7735
-140204704 -482425657 3622
7632844 -406636424 716
589418019 -659937969 4178
-579903004 -253862095 9298
98412735 214001109 6778
618828757 -758476279 2497
-468748459 -373742773 6861
639577616 354868681 4394
981998742 -972401466 3187
-662481765 -596741589 7099
867830712 -85425315 8966
-739519560 -216733767 6212
-157757047 923466000 1872
861072654 -13579437 4490
-293301938 -590535547 6309
598623000 142516378 6507
-195552514 896907104 1620
202006559 -587328878 8578
-138739177 906601156 7817
-464876611 -72965798 9275
-134704201 -756267434 9573
-548146736 899852615 7817
-852061915 -235480390 5920
717342480 13253654 134
788860010 -742514560 9566
-468116074 673747334 4428
-88984793 451143780 9504
205740340 304234449 3859
