65
125 163 4 12
206 245 9 2
23 235 9 14
18 193 1 1
91 8 16 12
264 296 5 14
290 164 15 15
96 29 12 14
172 93 10 16
166 250 3 2
243 61 11 12
233 261 11 11
23 196 2 10
247 287 6 6
244 70 4 4
158 212 12 16
130 330 11 5
243 296 2 13
181 146 3 12
234 286 5 13
207 257 3 6
83 326 1 8
138 199 13 4
64 296 5 9
214 194 16 15
191 330 8 1
141 244 5 10
286 247 11 9
328 25 9 13
300 71 8 9
180 310 11 5
124 244 16 15
146 211 12 15
331 209 10 3
286 4 10 14
123 104 13 4
61 111 14 5
292 233 3 5
283 132 8 14
88 68 14 7
86 234 16 9
221 289 12 9
135 39 6 5
26 259 16 2
29 299 11 13
26 321 13 14
142 309 15 4
115 230 14 12
72 73 2 13
273 166 3 13
265 68 6 8
321 163 16 6
271 10 3 11
325 169 13 15
85 127 7 11
108 72 11 5
199 181 6 12
226 4 16 8
49 151 2 5
118 31 7 1
154 261 14 9
179 12 3 10
149 136 4 10
128 257 1 14
264 328 3 6
