54
90 97 13 8
173 87 14 16
172 147 19 16
44 10 7 8
141 157 8 10
74 149 12 14
16 159 5 7
150 31 9 10
124 52 1 2
85 42 19 14
38 69 10 15
84 82 13 14
25 37 2 1
50 99 14 10
60 186 16 19
52 22 5 5
90 108 5 5
81 175 8 1
161 52 18 18
90 177 1 11
142 47 12 2
172 124 14 6
114 165 5 10
107 98 5 9
15 10 12 7
117 29 11 19
107 22 2 6
10 129 15 2
168 152 9 7
10 85 1 19
39 124 18 2
51 78 11 3
19 187 9 3
124 69 3 17
68 163 18 4
178 10 2 13
22 159 16 10
69 32 19 13
27 108 8 17
178 11 3 18
157 129 12 12
79 25 14 14
121 79 2 10
130 44 1 3
111 152 5 16
37 112 7 1
90 64 4 14
33 12 12 6
55 2 4 1
50 66 2 15
186 103 1 3
164 128 19 1
29 19 4 1
40 66 1 7
