82
197 142 4 2
25 142 2 4
32 163 6 1
74 24 7 6
150 162 7 1
150 189 11 10
162 101 3 8
86 135 6 9
11 216 1 9
0 36 7 3
100 184 11 10
48 107 9 6
156 198 4 4
7 18 1 3
63 169 8 1
196 82 6 2
60 207 11 6
188 61 11 6
76 68 2 8
35 56 11 11
178 123 2 1
66 117 10 11
105 61 10 6
172 81 1 4
13 164 1 11
57 133 4 9
213 66 3 6
110 180 2 11
154 0 8 2
198 0 9 6
63 15 8 7
3 15 10 6
69 168 4 8
12 126 6 8
169 157 6 8
184 59 8 8
139 50 6 4
6 117 8 3
182 69 10 2
123 117 8 6
93 192 1 10
76 37 9 6
30 25 8 4
5 146 7 4
187 144 10 1
4 125 7 4
131 119 7 5
119 186 6 3
94 144 5 4
123 102 6 2
179 153 6 11
86 116 1 1
99 205 8 11
202 104 1 1
161 45 2 7
50 212 1 5
2 144 6 3
186 125 6 11
164 77 3 11
74 182 5 1
42 174 3 10
159 176 2 1
180 100 3 3
199 10 5 1
40 201 2 8
133 158 6 5
116 9 5 8
169 190 5 7
59 211 2 7
211 218 1 3
199 104 9 3
64 178 5 3
27 36 4 4
91 160 8 9
213 207 5 10
210 94 2 9
168 50 9 4
218 92 3 10
66 129 10 1
156 62 9 1
20 183 1 1
79 43 4 6
