58
65 69 7 15
57 57 13 13
0 18 1 11
56 24 6 9
13 18 9 16
6 11 1 16
30 49 11 8
42 66 5 5
39 51 8 11
14 40 6 5
13 14 11 6
23 69 15 16
53 36 1 7
63 4 8 1
53 22 14 2
59 40 9 2
28 42 12 1
37 58 3 1
44 50 1 13
61 67 1 16
0 59 8 1
55 64 8 15
29 36 15 5
46 16 13 7
40 18 4 9
42 22 13 6
4 14 1 14
48 9 10 1
70 49 13 1
7 53 10 4
5 36 2 8
62 68 14 15
13 46 15 1
24 71 13 12
21 44 6 14
54 70 6 15
69 68 16 3
47 5 10 9
33 68 10 12
38 23 1 7
26 68 14 16
23 66 4 11
7 44 7 10
45 62 3 12
9 59 3 2
47 0 1 13
48 8 6 10
12 30 16 6
70 54 3 13
47 21 1 7
26 54 3 7
46 15 13 5
43 71 3 16
20 34 9 3
18 68 3 14
37 47 3 2
19 52 6 6
12 66 2 7
