10 0.25 0.25
10 0.1 0.4
10 0.0 0.5
10 0.4 0.1
10 0.5 0.0
10 0.01 0.00
999 0.25 0.25
1000 0.24 0.26
1000 0.23 0.27
1000 0.22 0.28
1000 0.21 0.29
1000 0.20 0.30
1000 0.19 0.31
1000 0.18 0.32
1000 0.17 0.33
1000 0.16 0.34
1000 0.15 0.35
999 0.14 0.36
1000 0.13 0.37
1000 0.12 0.38
1000 0.11 0.39
1000 0.10 0.40
1000 0.09 0.41
1000 0.08 0.42
1000 0.07 0.43
1000 0.06 0.44
1000 0.05 0.45
999 0.04 0.46
1000 0.03 0.47
1000 0.02 0.48
1000 0.01 0.49
1000 0.00 0.50
996 0.10 0.07
997 0.09 0.08
997 0.08 0.09
996 0.07 0.10
996 0.06 0.11
997 0.05 0.12
996 0.04 0.13
996 0.03 0.14
996 0.02 0.15
996 0.01 0.16
996 0.00 0.17
1 0.0 0.5
1 0.2 0.2
1 0.3 0.05
1 0.0 0.3
1 0.0 0.2
1 0.0 0.1
1 0.05 0.05
267 0.20 0.25
464 0.09 0.13
252 0.28 0.12
841 0.27 0.22
524 0.20 0.13
482 0.04 0.12
610 0.13 0.08
212 0.10 0.24
440 0.39 0.07
808 0.35 0.05
367 0.32 0.09
518 0.28 0.07
910 0.25 0.23
413 0.06 0.18
237 0.01 0.01
585 0.38 0.08
472 0.04 0.34
727 0.10 0.10
414 0.14 0.19
253 0.11 0.10
598 0.01 0.42
598 0.25 0.21
471 0.35 0.04
818 0.34 0.08
218 0.11 0.18
585 0.15 0.10
607 0.36 0.02
769 0.40 0.03
569 0.09 0.19
975 0.08 0.23
791 0.39 0.07
497 0.03 0.35
442 0.06 0.29
559 0.26 0.13
397 0.11 0.04
785 0.40 0.06
603 0.03 0.36
387 0.18 0.08
952 0.30 0.19
857 0.26 0.06
291 0.04 0.40
591 0.37 0.06
658 0.33 0.06
302 0.15 0.02
448 0.14 0.06
947 0.04 0.13
508 0.07 0.22
397 0.30 0.12
929 0.01 0.24
1000 0.05 0.11
0
