100000
-401980 -571113
-725507 538333
-292544 -190225
430504 -125273
351650 -850527
-561923 412725
181178 -812706
758463 -482121
-765917 5578
294960 -458441
618965 302552
-342295 -236734
-222466 -23239
937640 -988996
391735 520950
393356 35859
-212557 669053
-677865 -514767
-724775 -12989
-773889 -635260
873027 -794093
-475576 271571
-119042 -283207
758164 -252271
-206635 -99619
784759 -256039
-181911 806926
-215880 404984
-848229 930841
-296950 -473319
211373 387938
-471976 918126
583096 -436997
-209331 -241850
521710 786829
152325 88077
-497619 999665
382732 740962
-215744 403444
-515269 341308
-718206 520816
657247 282559
452214 884807
167171 115512
60238 561554
-581298 -71200
-101973 -145294
436155 812993
444269 279893
-292994 850980
-558230 -607753
480956 175747
-215880 -274424
776960 97093
417086 -281042
717579 -550836
896787 170696
-828622 -807172
-249850 152117
564286 422485
-957058 767678
206897 186692
173125 -821330
259314 743951
585503 -612341
52042 -509905
-903056 129364
-693517 608718
494391 -611637
124668 327726
90423 -349953
-443574 -306188
975587 584436
468281 116037
-754198 -712964
-444521 -208583
-765231 -307658
499750 827930
684643 -62597
145550 259141
797895 231128
156464 195849
828859 -611395
-850764 -132645
285861 -188015
550918 -529320
117889 -722667
-428521 -781289
-534295 697808
633577 445803
-261211 28277
-471017 809144
-758598 522982
-301915 -540768
711572 -618618
36952 -965710
-229815 455551
-4249 875089
56935 588755
-873374 -8654
-636446 -627087
-912700 -826003
-460286 -644588
31069 -496276
-576139 621213
906332 627928
-75667 -732740
355804 -684873
487121 313849
846764 353131
108737 -706460
537965 -479721
623264 697150
-745772 -731697
493804 -513324
103719 270317
810025 -857669
-577616 -37025
-301861 2953
475495 -572140
-487406 515256
-361233 916429
-530652 855740
-429835 -658290
-359597 428729
913380 545392
-986612 431454
726399 -836561
-903775 -321708
742859 768059
-318739 621830
-21279 -298674
-54123 -230959
-37789 -350496
931487 858342
-168190 820756
985261 936116
292973 -234920
832048 453519
263387 470264
815753 -652157
976702 -252729
-661762 872549
350115 90462
-948585 502357
701549 837466
629552 654857
880155 -988783
569479 946237
-935413 257182
-741753 306668
10438 969669
-108470 458155
-915852 818153
151442 70783
-18506 -521690
-546416 689457
-726695 862633
545350 599582
889408 -444816
297346 342014
264082 -882922
705049 -551666
253845 -316187
641438 -435173
465626 4226
-872636 938087
-917219 574372
172102 -72655
-82033 669838
826476 875767
627756 -204563
-423707 151331
-955666 -723906
485892 411777
426289 -795077
902343 697733
-558230 -264240
208259 944333
-43896 390334
436122 580435
456138 -265290
494925 138890
184005 -480318
867963 -60351
-399708 987908
99862 788292
-956947 -306882
793766 746301
238464 922553
-438754 -768882
962839 15966
459203 -989766
-236597 737980
412391 -768010
578701 -393220
-219612 51382
-909558 -959131
-927424 -247110
-337605 1157
-405985 -581423
-143569 777386
925519 931116
-763582 -616315
653757 -846860
-897811 -174779
-913576 264835
-701259 -53436
903906 275742
-107588 193200
-157910 -763701
-49667 -913470
-44063 -781171
520780 285037
-764560 -709911
365400 -155841
340566 152762
171256 -11168
-720672 462205
-225174 458905
786211 -424053
146504 895352
-775633 67976
-65808 971226
-198259 427019
242 -101413
-354784 -371189
347979 -95718
136354 -229457
-742249 -416550
497001 -100030
-248181 807673
-485092 -356581
-200293 -96929
-509457 146374
-236387 -719332
365300 580994
-380852 952303
308366 385707
-335925 179381
-966976 -740795
384026 978103
312302 -484844
-722434 826318
205331 263936
947952 700093
459914 -779971
-463564 -400353
850395 -123070
-885531 -100396
-676759 -691897
-752183 579757
180920 -332733
711797 255181
-987537 682547
-614380 -968314
-215785 107542
184987 -798304
-544899 44188
152786 957926
-848800 -586288
786561 -629747
690594 -338540
87732 -769374
681884 -478305
-158457 -327816
384586 347703
660142 -182143
174164 100543
-731829 -589168
337210 725881
88462 773911
785115 -417709
-978362 -673959
165451 -729371
-874888 101843
306075 898922
334707 -418028
-671058 908014
-792920 447617
-381825 -719244
-935532 -965397
661118 745728
607970 460853
147467 340626
-832843 296026
-172202 -424127
-59864 667149
-737126 -538763
-995 -342958
-187250 -654890
363873 -238275
-847235 -319104
-989595 -239272
-567258 -825881
-64966 421734
-557575 -675036
-443630 -769429
-456330 497478
659180 -238356
73981 941136
-565154 -423060
-426333 -550173
789271 484367
-512523 -728136
825463 973177
-921260 -277346
-292309 135068
152355 211291
-123474 -525450
-646893 276920
-576139 -840070
-147012 912327
835262 566580
193653 -957729
-542343 420006
812216 519948
695662 18718
327463 -381400
759852 -226272
973474 381223
652157 924669
824064 850866
586922 100780
-430395 -29373
405686 -609194
-299625 -212453
652547 268876
-556828 -342587
322714 924753
91204 -931234
-683816 843113
-936601 -47110
644253 -954456
560330 -52025
-465919 8395
827048 244275
889480 361322
315954 -165933
908156 444781
-901293 -904273
-225027 -46696
-882169 -132874
258435 438759
-709620 -498727
219108 675191
-355330 -36982
-787481 131171
947354 -228843
-642932 -370388
874292 40015
-565066 -138870
-223806 -291190
-251075 61110
683618 -348860
-733700 296440
-45829 -282160
-512796 840877
758871 -853789
-163833 597325
-808385 -251262
957408 599229
-474691 560865
-264129 327076
294215 -757198
89631 -848077
91052 227142
795322 -772828
-449826 595506
581069 660924
-278742 -939127
-819230 498372
928905 209557
567348 246446
322714 338518
-863784 -904771
-649869 900232
114299 -97417
387494 -830807
-165009 -761686
705294 362079
45681 38783
982948 961003
150619 516539
-36521 318226
-725096 -347470
-569858 298468
435352 471082
213297 426683
655488 -162437
-636004 511874
-816271 -752920
-412559 -934685
-853024 -276862
395245 -855970
357582 852757
-138159 314200
867916 62442
940296 494577
-451191 441227
-219954 -765744
685186 -427347
-945063 832758
-503268 37839
938689 -539898
-422756 -305080
-429024 826261
118809 689366
-437334 -465380
981106 318835
-723525 955829
273563 -806266
556609 281959
906890 46213
-988536 -974929
-141759 -954794
615573 692936
458216 -797307
783212 575942
-81971 67283
-250685 766259
214745 600097
-9223 41825
-438732 134140
614484 -801085
57396 -632971
-987959 -952213
-597735 -663529
-280342 -421644
-818046 -670924
398321 918554
-987959 -914529
42228 -36753
133901 -809413
-958598 430926
887360 23002
-12216 217436
20918 790398
-337336 147720
530193 636919
-984658 -824199
239373 -929815
803756 739564
-573250 423209
482376 -649208
147875 -750865
-775174 796157
-388087 -568931
-75341 348316
801502 -353823
558495 595809
-254944 368931
-876974 -996710
-781694 -970370
763952 -557297
783970 772287
-254917 888043
125741 -350538
739489 -293764
119250 94977
79501 243890
142339 290080
947739 571349
348938 343974
555021 -247709
289265 901164
916354 -395018
-354339 213402
-894828 -166127
-734044 -694605
-953499 -766458
43890 290245
308186 -152683
532493 -267838
742224 -789089
871063 -217352
845626 414208
93957 57236
-914170 869606
-103002 -595
-403589 -276789
-497619 228752
739426 -833308
-838104 564697
656873 121688
982227 516147
-687193 -962880
864828 -292781
806515 -674999
-178829 477840
-723429 185771
-317472 727536
-914749 700970
661967 663494
-234139 -982128
-980230 -116556
-998590 922303
-406044 753108
879686 984770
-504835 459644
547120 982138
305677 202586
252307 245702
-40064 -895145
563838 884118
861367 -431004
556050 626197
-771724 -355678
-405302 415226
-681446 -727727
-173497 -517909
202338 -676343
-955449 409143
-325060 -419198
-288154 742062
-158888 -387178
462738 94489
273220 -874394
143574 -571338
392513 462545
883506 849486
-798327 758338
534615 -451091
947061 -289389
-560960 789526
-82690 -775967
-764840 14416
916919 -827786
-98912 402620
423642 979857
636329 -817675
-232277 172195
-423123 -636193
989262 -692872
-4157 -616211
-266352 -805848
-608342 -582458
533406 -805129
207837 519257
-591796 666717
56935 206243
357158 576335
-778997 -457973
188677 -723836
657686 39184
-684911 -655565
406205 -850204
-784533 -777710
-362481 750340
-592330 141753
809963 549539
412990 -250147
-874350 359083
-766555 -702348
938049 -529163
-302490 -478027
117465 980593
850746 -643649
545870 -959688
-938990 -402683
-535242 -894449
-755183 707022
202700 111798
346406 654636
217912 -653649
-210571 486189
86455 -993640
40504 -118146
-638493 -113015
-258675 332404
-624602 512372
-83883 -457205
-100480 736310
-28444 -94676
-297344 -396710
-442753 -562798
-665890 253298
-876576 99480
259934 620746
-972006 137632
-631496 194543
249760 129873
-432430 -718740
550753 86139
377088 866299
847621 280483
965143 -54484
-94988 -330155
406887 768944
-244124 302006
970831 -866402
282916 -651648
-457852 -642862
-530998 76354
49987 363580
-755946 -942700
-551174 326828
-890750 902142
504567 66045
-846498 -639467
-881825 286519
312058 -476368
43903 -996941
-747717 889649
422496 -249702
-667333 -351854
391860 108829
252703 -184591
31529 849470
-113410 -311278
661035 -9306
-337797 -19037
-71163 -319491
782164 -111233
-252764 797299
-196195 251908
-627193 934046
417909 789679
-856820 735893
-836527 -864872
90763 599161
-311384 -245789
428841 -640845
-317543 -63056
41466 45668
-823321 754433
-700038 -878980
-503806 -125190
807311 -778101
59904 54391
-167386 885418
-777172 -766783
-623247 687845
-27070 -765426
-460286 26966
67393 -342201
760670 -256668
80095 -645464
746838 765217
-832377 866104
-530195 562287
-716796 536600
-885896 670275
-565637 -56199
-896176 591664
178098 -789248
-115052 371853
-768791 -184307
869399 831304
109041 -389692
-726498 558474
675382 877549
-780228 293367
259980 653774
-637801 409496
-614048 -909789
-7921 884320
-938202 -693130
-778063 8269
717820 -479446
-556019 -641832
534562 24031
-245237 50056
778201 845651
757445 637584
963651 185484
898290 -590940
-901272 90014
-774979 -557052
-49948 475567
568597 856268
300264 -528960
-451660 63155
-945723 668299
-357842 -39105
334533 315497
-208820 -67108
235550 474707
-844249 754398
-21671 -5209
876336 299060
-686909 768454
-481308 214618
-517497 724464
-421972 93852
643036 326657
-402186 -695551
879206 789715
-153259 849823
859963 970784
-410812 -161977
-899283 -413790
649526 -397258
-713484 -535759
-601962 308594
947319 814641
268555 740415
-70563 -959434
488855 -39765
123005 151945
-673059 -623489
145550 -802820
-723833 777180
478069 -515568
-700711 112066
-506899 -850533
-543229 341587
-435700 472544
147556 576341
711797 -583853
-38913 -352722
338854 -84044
34810 -4912
-525997 956087
979510 -952523
-218895 491871
-336820 814707
619500 837718
-723416 197659
-648338 28695
-806701 67259
-40909 -528427
13786 658461
484970 -519366
720492 632865
-765301 50570
840842 -672949
-284525 120880
-151108 -58123
178404 649761
968884 410385
-381727 -595324
-736014 254692
-720672 -329838
-466270 186434
-429920 862937
-654797 -805384
-208829 -524380
405959 -450507
904578 -510802
-170031 -869160
65266 -635795
155571 846144
130017 -113816
74720 -456387
279181 -136666
645722 -381050
-629996 992181
-393537 -344032
654314 595120
711413 -730282
558355 579203
942545 29067
679469 658442
143629 -498173
-356071 -283536
927790 134601
-785823 274583
-391461 -490856
3992 -517622
356990 -552373
492281 -752107
-559227 5929
469402 -848870
914313 348909
657380 428856
-715953 445350
560330 315022
-149631 401095
-312664 152902
942431 -346881
-31397 520962
799962 856626
682732 543513
-351697 553760
92239 -494028
79217 -480087
-168406 -253258
191735 682433
152311 -180730
989664 207441
-545072 887659
202700 848275
-342488 -663334
-336863 743123
64216 544843
610952 -80663
-72558 920545
588766 -304450
606508 414354
184729 -692244
898000 795939
246245 238579
-964951 -63637
242147 -498875
-137233 77227
-748879 -59943
-486134 925726
-628184 -648457
591731 -320159
701009 238796
48553 228718
-842109 931882
431863 503381
-115401 -931977
-303846 328145
880463 -202440
-798891 -620460
-907652 -189671
-89882 -344515
266955 -26091
-910230 -283481
-952396 643356
-862861 523162
-833318 -388861
-887718 -909096
46561 303066
-787481 -513101
-308211 370762
-747879 -430609
798207 990835
129527 480583
811817 979348
579724 -426356
-32474 458811
297755 606116
-18006 -263476
333390 -297149
-182785 -941412
8469 147075
-264584 -513358
111596 349991
-185547 -209205
-677660 325840
-278792 -393430
558960 214997
-278742 235250
-520635 -704977
-336524 -716904
-970341 827208
-424382 -411909
292973 -993114
750651 -569054
-892888 -500613
940037 -193116
242871 655135
167492 952248
456450 -5312
-767851 -895650
-629599 856500
117894 -490286
225651 -494469
-313309 579462
138511 -369885
367211 593423
-138536 194370
-465054 -491574
164342 -522288
842530 -649530
427927 539998
-939301 -529627
-357288 -257242
-347025 789407
764377 73368
770927 919112
459203 -583372
-873519 678126
-936965 77322
-80699 -829136
648051 -518351
432037 -484646
-24750 707165
816330 549974
-117730 759626
735760 613232
-236471 -860075
-680846 -559208
826223 748536
352808 969722
-625222 -537901
839638 699632
520875 681784
-920677 81703
-758353 -536414
264824 -154947
848690 661704
39887 -821108
418199 -113585
254444 697933
-553552 236802
325169 -365773
-579677 -783477
-34317 239926
881039 24726
651463 249698
153419 432887
690238 721492
640179 685464
-900866 -34048
-749660 -599720
140141 614166
-518697 -869970
609738 -141572
639959 613495
214745 206872
785070 -705917
-151428 -667579
-703723 886935
-64603 77883
-805129 412978
580912 -481512
714806 994539
-323419 -723562
-982636 -530711
480586 62545
317746 -264975
461773 540461
-384493 -493259
985661 -312435
-648694 -667168
179887 32613
-940171 326539
-223806 -255804
-605951 -578431
258718 -384129
-310398 -947478
-317631 173315
-752376 -43928
921353 839600
126891 -628793
-598355 -791967
-626001 -719719
283667 701448
974718 -100900
488855 -841317
231142 799494
598681 -293043
138100 913391
-189571 -830219
708713 641670
297946 269756
893275 829248
-931802 -721677
-765113 -989633
711372 627764
166762 68286
-450599 412200
-613526 87380
-927040 -931916
349096 316411
-797919 -384790
765735 -342115
-280406 15802
990339 -288244
-980215 -11724
206146 920990
-827235 653342
212619 -109300
622032 -317395
657219 -764245
172797 -301621
335687 738409
293308 589320
685178 802853
-323723 -612023
-425218 -737667
-457045 743645
-232168 73278
-441292 95501
-528557 -998407
428069 153543
458732 74350
59904 -342772
-714422 -912923
-759647 -400865
-634404 569149
-481967 121063
139753 402801
287411 160615
158141 -597074
-517497 -257395
-284388 544674
910929 -418527
906310 844210
786899 405421
-440530 112259
-706978 -966537
-342295 -517491
867422 21862
-575636 -295046
716730 -805555
-36506 -711190
-755665 -889753
-973658 121505
-818153 -756736
493251 156475
-731829 18559
-505868 -856031
125741 691766
-699615 133628
-700312 90065
-753070 -536520
-631763 -556553
996924 -660083
638822 -208858
521986 452870
414686 -106138
37807 -421044
-434853 -117701
-835870 680928
-367199 720713
-457045 667992
698400 -259781
-527958 195724
164848 970358
-871278 -372040
184691 495206
-991842 -910852
572820 415911
-864266 -671141
81012 -380831
-321588 -302463
508553 172358
242464 -938797
214838 173220
-643753 -787206
845100 405239
328715 680918
-603137 138297
880711 52601
-357499 104520
358237 647842
103456 -232270
470346 439986
142339 261882
464898 -422468
-737616 -789089
-170094 171713
-126389 557692
-215986 -332760
-307485 196813
192792 505446
40283 715340
-767272 -556768
-471408 35362
-554803 164301
-516457 619670
669083 -643098
641545 409929
314305 961891
468489 -955492
-389282 115870
-601966 -209966
320607 681940
602940 710477
-521879 245389
-208697 -651851
879135 -725703
528578 344788
805710 834229
-911219 -549405
